Filename	LLM_EP0903
Instrument name	DSC2A-01799 (192.168.1.250)
Operator	
rundate	15/04/2025
Sample name	LLM_EP0903
proceduresegments	Ramp 10.00 °C/min to 25.00 °C; Ramp 10.00 °C/min to 135.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C
[step]
Ramp 10.00 °C/min to 25.0000 °C
Time	Temperature	Heat Flow (Normalized)
41.01	-37.05	-0.132
41.01	-37.04	-0.132
41.01	-37.02	-0.132
41.01	-37.00	-0.131
41.01	-36.99	-0.131
41.01	-36.97	-0.131
41.01	-36.96	-0.131
41.02	-36.94	-0.131
41.02	-36.92	-0.131
41.02	-36.91	-0.131
41.02	-36.89	-0.131
41.02	-36.87	-0.131
41.03	-36.86	-0.131
41.03	-36.84	-0.131
41.03	-36.82	-0.131
41.03	-36.81	-0.131
41.03	-36.79	-0.131
41.03	-36.77	-0.131
41.04	-36.76	-0.131
41.04	-36.74	-0.131
41.04	-36.72	-0.131
41.04	-36.71	-0.131
41.04	-36.69	-0.131
41.04	-36.67	-0.131
41.04	-36.66	-0.131
41.05	-36.64	-0.131
41.05	-36.62	-0.131
41.05	-36.61	-0.131
41.05	-36.59	-0.131
41.05	-36.57	-0.131
41.06	-36.56	-0.131
41.06	-36.54	-0.131
41.06	-36.52	-0.131
41.06	-36.51	-0.131
41.06	-36.49	-0.131
41.06	-36.47	-0.131
41.06	-36.46	-0.131
41.07	-36.44	-0.131
41.07	-36.43	-0.131
41.07	-36.41	-0.131
41.07	-36.39	-0.131
41.07	-36.38	-0.131
41.08	-36.36	-0.131
41.08	-36.34	-0.131
41.08	-36.33	-0.130
41.08	-36.31	-0.130
41.08	-36.29	-0.130
41.08	-36.28	-0.130
41.09	-36.26	-0.130
41.09	-36.24	-0.130
41.09	-36.23	-0.130
41.09	-36.21	-0.130
41.09	-36.19	-0.130
41.09	-36.18	-0.130
41.09	-36.16	-0.130
41.10	-36.14	-0.130
41.10	-36.13	-0.130
41.10	-36.11	-0.130
41.10	-36.09	-0.130
41.10	-36.08	-0.130
41.11	-36.06	-0.129
41.11	-36.04	-0.129
41.11	-36.03	-0.129
41.11	-36.01	-0.129
41.11	-36.00	-0.129
41.11	-35.98	-0.129
41.11	-35.96	-0.129
41.12	-35.95	-0.129
41.12	-35.93	-0.129
41.12	-35.91	-0.129
41.12	-35.90	-0.129
41.12	-35.88	-0.129
41.13	-35.86	-0.129
41.13	-35.84	-0.129
41.13	-35.83	-0.129
41.13	-35.81	-0.129
41.13	-35.80	-0.129
41.13	-35.78	-0.129
41.14	-35.76	-0.129
41.14	-35.75	-0.129
41.14	-35.73	-0.129
41.14	-35.71	-0.129
41.14	-35.70	-0.129
41.14	-35.68	-0.129
41.14	-35.66	-0.129
41.15	-35.65	-0.129
41.15	-35.63	-0.129
41.15	-35.61	-0.129
41.15	-35.60	-0.129
41.15	-35.58	-0.129
41.16	-35.56	-0.129
41.16	-35.55	-0.129
41.16	-35.53	-0.129
41.16	-35.51	-0.129
41.16	-35.50	-0.128
41.16	-35.48	-0.128
41.16	-35.46	-0.128
41.17	-35.45	-0.128
41.17	-35.43	-0.128
41.17	-35.41	-0.128
41.17	-35.40	-0.128
41.17	-35.38	-0.128
41.18	-35.36	-0.128
41.18	-35.35	-0.128
41.18	-35.33	-0.128
41.18	-35.32	-0.128
41.18	-35.30	-0.128
41.18	-35.28	-0.128
41.19	-35.27	-0.128
41.19	-35.25	-0.128
41.19	-35.23	-0.128
41.19	-35.22	-0.128
41.19	-35.20	-0.128
41.19	-35.18	-0.128
41.19	-35.17	-0.128
41.20	-35.15	-0.128
41.20	-35.13	-0.128
41.20	-35.12	-0.128
41.20	-35.10	-0.128
41.20	-35.08	-0.128
41.21	-35.07	-0.128
41.21	-35.05	-0.128
41.21	-35.03	-0.128
41.21	-35.02	-0.128
41.21	-35.00	-0.128
41.21	-34.98	-0.128
41.21	-34.97	-0.128
41.22	-34.95	-0.128
41.22	-34.93	-0.128
41.22	-34.92	-0.128
41.22	-34.90	-0.128
41.22	-34.89	-0.128
41.23	-34.87	-0.128
41.23	-34.85	-0.128
41.23	-34.83	-0.128
41.23	-34.82	-0.128
41.23	-34.80	-0.128
41.23	-34.78	-0.127
41.24	-34.77	-0.127
41.24	-34.75	-0.126
41.24	-34.74	-0.126
41.24	-34.72	-0.126
41.24	-34.70	-0.126
41.24	-34.68	-0.126
41.24	-34.67	-0.126
41.25	-34.65	-0.126
41.25	-34.63	-0.126
41.25	-34.62	-0.126
41.25	-34.60	-0.126
41.25	-34.59	-0.126
41.26	-34.57	-0.126
41.26	-34.55	-0.126
41.26	-34.54	-0.126
41.26	-34.52	-0.126
41.26	-34.50	-0.126
41.26	-34.49	-0.126
41.26	-34.47	-0.126
41.27	-34.45	-0.126
41.27	-34.44	-0.126
41.27	-34.42	-0.126
41.27	-34.40	-0.126
41.27	-34.39	-0.126
41.28	-34.37	-0.126
41.28	-34.35	-0.126
41.28	-34.34	-0.126
41.28	-34.32	-0.126
41.28	-34.30	-0.126
41.28	-34.29	-0.126
41.29	-34.27	-0.126
41.29	-34.25	-0.126
41.29	-34.24	-0.126
41.29	-34.22	-0.126
41.29	-34.20	-0.126
41.29	-34.19	-0.126
41.29	-34.17	-0.126
41.30	-34.15	-0.126
41.30	-34.14	-0.126
41.30	-34.12	-0.126
41.30	-34.10	-0.126
41.30	-34.09	-0.126
41.31	-34.07	-0.125
41.31	-34.05	-0.125
41.31	-34.04	-0.125
41.31	-34.02	-0.125
41.31	-34.01	-0.125
41.31	-33.99	-0.125
41.31	-33.97	-0.125
41.32	-33.95	-0.125
41.32	-33.94	-0.125
41.32	-33.92	-0.125
41.32	-33.91	-0.125
41.32	-33.89	-0.125
41.33	-33.87	-0.125
41.33	-33.86	-0.125
41.33	-33.84	-0.125
41.33	-33.82	-0.125
41.33	-33.81	-0.125
41.33	-33.79	-0.125
41.34	-33.77	-0.125
41.34	-33.76	-0.125
41.34	-33.74	-0.125
41.34	-33.72	-0.125
41.34	-33.71	-0.125
41.34	-33.69	-0.125
41.34	-33.67	-0.125
41.35	-33.66	-0.125
41.35	-33.64	-0.125
41.35	-33.62	-0.125
41.35	-33.61	-0.125
41.35	-33.59	-0.125
41.36	-33.57	-0.125
41.36	-33.56	-0.125
41.36	-33.54	-0.125
41.36	-33.52	-0.125
41.36	-33.51	-0.125
41.36	-33.49	-0.125
41.36	-33.48	-0.125
41.37	-33.46	-0.125
41.37	-33.44	-0.125
41.37	-33.42	-0.125
41.37	-33.41	-0.125
41.37	-33.39	-0.125
41.38	-33.37	-0.125
41.38	-33.36	-0.125
41.38	-33.34	-0.125
41.38	-33.33	-0.125
41.38	-33.31	-0.125
41.38	-33.29	-0.124
41.39	-33.27	-0.124
41.39	-33.26	-0.124
41.39	-33.24	-0.124
41.39	-33.23	-0.124
41.39	-33.21	-0.124
41.39	-33.19	-0.124
41.39	-33.18	-0.124
41.40	-33.16	-0.124
41.40	-33.14	-0.124
41.40	-33.13	-0.124
41.40	-33.11	-0.124
41.40	-33.09	-0.124
41.41	-33.08	-0.124
41.41	-33.06	-0.124
41.41	-33.04	-0.124
41.41	-33.03	-0.124
41.41	-33.01	-0.124
41.41	-32.99	-0.124
41.41	-32.98	-0.124
41.42	-32.96	-0.124
41.42	-32.94	-0.124
41.42	-32.93	-0.124
41.42	-32.91	-0.124
41.42	-32.89	-0.124
41.43	-32.88	-0.124
41.43	-32.86	-0.124
41.43	-32.84	-0.124
41.43	-32.83	-0.124
41.43	-32.81	-0.124
41.43	-32.79	-0.124
41.44	-32.78	-0.124
41.44	-32.76	-0.124
41.44	-32.75	-0.124
41.44	-32.73	-0.124
41.44	-32.71	-0.124
41.44	-32.69	-0.124
41.44	-32.68	-0.124
41.45	-32.66	-0.124
41.45	-32.64	-0.124
41.45	-32.63	-0.124
41.45	-32.61	-0.124
41.45	-32.59	-0.124
41.46	-32.58	-0.124
41.46	-32.56	-0.123
41.46	-32.54	-0.123
41.46	-32.53	-0.123
41.46	-32.51	-0.123
41.46	-32.50	-0.123
41.46	-32.48	-0.123
41.47	-32.46	-0.123
41.47	-32.44	-0.123
41.47	-32.43	-0.123
41.47	-32.41	-0.123
41.47	-32.40	-0.123
41.48	-32.38	-0.123
41.48	-32.36	-0.123
41.48	-32.35	-0.123
41.48	-32.33	-0.123
41.48	-32.31	-0.123
41.48	-32.30	-0.123
41.49	-32.28	-0.123
41.49	-32.26	-0.123
41.49	-32.25	-0.123
41.49	-32.23	-0.123
41.49	-32.21	-0.123
41.49	-32.20	-0.123
41.49	-32.18	-0.123
41.50	-32.16	-0.123
41.50	-32.15	-0.123
41.50	-32.13	-0.123
41.50	-32.11	-0.123
41.50	-32.10	-0.123
41.51	-32.08	-0.123
41.51	-32.06	-0.123
41.51	-32.05	-0.123
41.51	-32.03	-0.123
41.51	-32.01	-0.123
41.51	-32.00	-0.123
41.51	-31.98	-0.123
41.52	-31.96	-0.123
41.52	-31.95	-0.123
41.52	-31.93	-0.123
41.52	-31.91	-0.123
41.52	-31.90	-0.123
41.53	-31.88	-0.123
41.53	-31.86	-0.123
41.53	-31.85	-0.123
41.53	-31.83	-0.123
41.53	-31.81	-0.123
41.53	-31.80	-0.123
41.54	-31.78	-0.123
41.54	-31.76	-0.123
41.54	-31.75	-0.123
41.54	-31.73	-0.123
41.54	-31.71	-0.123
41.54	-31.70	-0.123
41.54	-31.68	-0.123
41.55	-31.66	-0.123
41.55	-31.65	-0.123
41.55	-31.63	-0.123
41.55	-31.61	-0.123
41.55	-31.60	-0.123
41.56	-31.58	-0.123
41.56	-31.56	-0.123
41.56	-31.55	-0.123
41.56	-31.53	-0.123
41.56	-31.51	-0.123
41.56	-31.50	-0.123
41.56	-31.48	-0.122
41.57	-31.46	-0.122
41.57	-31.45	-0.122
41.57	-31.43	-0.122
41.57	-31.41	-0.122
41.57	-31.40	-0.122
41.58	-31.38	-0.122
41.58	-31.37	-0.122
41.58	-31.35	-0.122
41.58	-31.33	-0.122
41.58	-31.31	-0.122
41.58	-31.30	-0.122
41.59	-31.28	-0.122
41.59	-31.26	-0.122
41.59	-31.25	-0.122
41.59	-31.23	-0.122
41.59	-31.22	-0.122
41.59	-31.20	-0.122
41.59	-31.18	-0.122
41.60	-31.16	-0.122
41.60	-31.15	-0.122
41.60	-31.13	-0.122
41.60	-31.11	-0.122
41.60	-31.10	-0.122
41.61	-31.08	-0.122
41.61	-31.07	-0.122
41.61	-31.05	-0.122
41.61	-31.03	-0.122
41.61	-31.02	-0.122
41.61	-31.00	-0.122
41.61	-30.98	-0.122
41.62	-30.97	-0.122
41.62	-30.95	-0.122
41.62	-30.93	-0.122
41.62	-30.92	-0.122
41.62	-30.90	-0.122
41.63	-30.88	-0.122
41.63	-30.87	-0.122
41.63	-30.85	-0.122
41.63	-30.83	-0.122
41.63	-30.82	-0.122
41.63	-30.80	-0.122
41.64	-30.78	-0.122
41.64	-30.77	-0.122
41.64	-30.75	-0.122
41.64	-30.73	-0.122
41.64	-30.72	-0.122
41.64	-30.70	-0.122
41.64	-30.68	-0.122
41.65	-30.67	-0.122
41.65	-30.65	-0.122
41.65	-30.63	-0.122
41.65	-30.62	-0.122
41.65	-30.60	-0.122
41.66	-30.58	-0.122
41.66	-30.57	-0.122
41.66	-30.55	-0.122
41.66	-30.53	-0.122
41.66	-30.52	-0.122
41.66	-30.50	-0.122
41.66	-30.48	-0.121
41.67	-30.47	-0.121
41.67	-30.45	-0.121
41.67	-30.43	-0.121
41.67	-30.42	-0.121
41.67	-30.40	-0.121
41.68	-30.38	-0.121
41.68	-30.37	-0.121
41.68	-30.35	-0.121
41.68	-30.33	-0.121
41.68	-30.32	-0.121
41.68	-30.30	-0.121
41.69	-30.28	-0.121
41.69	-30.27	-0.121
41.69	-30.25	-0.121
41.69	-30.23	-0.121
41.69	-30.22	-0.121
41.69	-30.20	-0.121
41.69	-30.19	-0.121
41.70	-30.17	-0.121
41.70	-30.15	-0.121
41.70	-30.14	-0.121
41.70	-30.12	-0.121
41.70	-30.10	-0.121
41.71	-30.08	-0.121
41.71	-30.07	-0.121
41.71	-30.05	-0.121
41.71	-30.03	-0.121
41.71	-30.02	-0.121
41.71	-30.00	-0.121
41.71	-29.99	-0.121
41.72	-29.97	-0.121
41.72	-29.95	-0.121
41.72	-29.94	-0.121
41.72	-29.92	-0.121
41.72	-29.90	-0.121
41.73	-29.88	-0.121
41.73	-29.87	-0.121
41.73	-29.85	-0.121
41.73	-29.83	-0.121
41.73	-29.82	-0.120
41.73	-29.80	-0.120
41.74	-29.79	-0.120
41.74	-29.77	-0.120
41.74	-29.75	-0.120
41.74	-29.74	-0.120
41.74	-29.72	-0.120
41.74	-29.70	-0.120
41.74	-29.69	-0.120
41.75	-29.67	-0.120
41.75	-29.65	-0.120
41.75	-29.64	-0.120
41.75	-29.62	-0.120
41.75	-29.60	-0.120
41.76	-29.59	-0.120
41.76	-29.57	-0.120
41.76	-29.55	-0.120
41.76	-29.54	-0.120
41.76	-29.52	-0.120
41.76	-29.50	-0.120
41.76	-29.49	-0.120
41.77	-29.47	-0.120
41.77	-29.45	-0.120
41.77	-29.44	-0.120
41.77	-29.42	-0.120
41.77	-29.40	-0.120
41.78	-29.39	-0.120
41.78	-29.37	-0.120
41.78	-29.35	-0.120
41.78	-29.34	-0.120
41.78	-29.32	-0.120
41.78	-29.30	-0.120
41.79	-29.29	-0.120
41.79	-29.27	-0.120
41.79	-29.25	-0.120
41.79	-29.24	-0.120
41.79	-29.22	-0.120
41.79	-29.20	-0.120
41.79	-29.19	-0.120
41.80	-29.17	-0.120
41.80	-29.15	-0.120
41.80	-29.14	-0.120
41.80	-29.12	-0.120
41.80	-29.11	-0.120
41.81	-29.09	-0.120
41.81	-29.07	-0.120
41.81	-29.05	-0.120
41.81	-29.04	-0.120
41.81	-29.02	-0.120
41.81	-29.00	-0.120
41.81	-28.99	-0.120
41.82	-28.97	-0.120
41.82	-28.96	-0.120
41.82	-28.94	-0.120
41.82	-28.92	-0.120
41.82	-28.91	-0.120
41.83	-28.89	-0.120
41.83	-28.87	-0.120
41.83	-28.85	-0.120
41.83	-28.84	-0.120
41.83	-28.82	-0.120
41.83	-28.80	-0.120
41.84	-28.79	-0.120
41.84	-28.77	-0.120
41.84	-28.76	-0.120
41.84	-28.74	-0.120
41.84	-28.72	-0.120
41.84	-28.70	-0.120
41.84	-28.69	-0.120
41.85	-28.67	-0.120
41.85	-28.65	-0.120
41.85	-28.64	-0.120
41.85	-28.62	-0.120
41.85	-28.60	-0.120
41.86	-28.59	-0.120
41.86	-28.57	-0.120
41.86	-28.56	-0.120
41.86	-28.54	-0.120
41.86	-28.52	-0.120
41.86	-28.50	-0.120
41.86	-28.49	-0.120
41.87	-28.47	-0.120
41.87	-28.46	-0.120
41.87	-28.44	-0.120
41.87	-28.42	-0.119
41.87	-28.40	-0.119
41.88	-28.39	-0.119
41.88	-28.37	-0.119
41.88	-28.36	-0.119
41.88	-28.34	-0.119
41.88	-28.32	-0.119
41.88	-28.30	-0.119
41.89	-28.29	-0.119
41.89	-28.27	-0.119
41.89	-28.25	-0.119
41.89	-28.24	-0.119
41.89	-28.22	-0.119
41.89	-28.21	-0.119
41.89	-28.19	-0.119
41.90	-28.17	-0.119
41.90	-28.16	-0.119
41.90	-28.14	-0.119
41.90	-28.12	-0.119
41.90	-28.11	-0.119
41.91	-28.09	-0.119
41.91	-28.07	-0.119
41.91	-28.06	-0.119
41.91	-28.04	-0.119
41.91	-28.02	-0.119
41.91	-28.01	-0.119
41.91	-27.99	-0.119
41.92	-27.97	-0.119
41.92	-27.96	-0.119
41.92	-27.94	-0.119
41.92	-27.92	-0.119
41.92	-27.91	-0.119
41.93	-27.89	-0.119
41.93	-27.87	-0.119
41.93	-27.86	-0.119
41.93	-27.84	-0.119
41.93	-27.82	-0.119
41.93	-27.81	-0.119
41.94	-27.79	-0.119
41.94	-27.77	-0.119
41.94	-27.76	-0.119
41.94	-27.74	-0.119
41.94	-27.72	-0.119
41.94	-27.71	-0.119
41.94	-27.69	-0.119
41.95	-27.67	-0.119
41.95	-27.66	-0.119
41.95	-27.64	-0.119
41.95	-27.62	-0.119
41.95	-27.61	-0.119
41.96	-27.59	-0.119
41.96	-27.57	-0.119
41.96	-27.56	-0.119
41.96	-27.54	-0.119
41.96	-27.52	-0.119
41.96	-27.51	-0.119
41.96	-27.49	-0.119
41.97	-27.48	-0.119
41.97	-27.46	-0.119
41.97	-27.44	-0.119
41.97	-27.42	-0.119
41.97	-27.41	-0.119
41.98	-27.39	-0.119
41.98	-27.37	-0.119
41.98	-27.36	-0.119
41.98	-27.34	-0.119
41.98	-27.32	-0.119
41.98	-27.31	-0.119
41.99	-27.29	-0.119
41.99	-27.27	-0.119
41.99	-27.26	-0.119
41.99	-27.24	-0.119
41.99	-27.22	-0.119
41.99	-27.21	-0.119
41.99	-27.19	-0.119
42.00	-27.18	-0.118
42.00	-27.16	-0.118
42.00	-27.14	-0.118
42.00	-27.12	-0.118
42.00	-27.11	-0.118
42.01	-27.09	-0.118
42.01	-27.07	-0.118
42.01	-27.06	-0.118
42.01	-27.04	-0.118
42.01	-27.03	-0.118
42.01	-27.01	-0.118
42.01	-26.99	-0.118
42.02	-26.98	-0.118
42.02	-26.96	-0.118
42.02	-26.94	-0.118
42.02	-26.92	-0.118
42.02	-26.91	-0.118
42.03	-26.89	-0.118
42.03	-26.87	-0.118
42.03	-26.86	-0.118
42.03	-26.84	-0.118
42.03	-26.83	-0.118
42.03	-26.81	-0.118
42.04	-26.79	-0.118
42.04	-26.78	-0.118
42.04	-26.76	-0.118
42.04	-26.74	-0.118
42.04	-26.73	-0.118
42.04	-26.71	-0.118
42.04	-26.69	-0.118
42.05	-26.68	-0.118
42.05	-26.66	-0.118
42.05	-26.64	-0.118
42.05	-26.63	-0.118
42.05	-26.61	-0.118
42.06	-26.59	-0.118
42.06	-26.58	-0.118
42.06	-26.56	-0.118
42.06	-26.54	-0.118
42.06	-26.53	-0.118
42.06	-26.51	-0.118
42.06	-26.49	-0.118
42.07	-26.48	-0.118
42.07	-26.46	-0.118
42.07	-26.44	-0.118
42.07	-26.42	-0.118
42.07	-26.41	-0.118
42.08	-26.39	-0.118
42.08	-26.38	-0.118
42.08	-26.36	-0.118
42.08	-26.34	-0.118
42.08	-26.33	-0.118
42.08	-26.31	-0.118
42.09	-26.29	-0.118
42.09	-26.28	-0.118
42.09	-26.26	-0.118
42.09	-26.24	-0.118
42.09	-26.23	-0.118
42.09	-26.21	-0.118
42.09	-26.19	-0.118
42.10	-26.18	-0.118
42.10	-26.16	-0.118
42.10	-26.14	-0.118
42.10	-26.13	-0.118
42.10	-26.11	-0.118
42.11	-26.09	-0.118
42.11	-26.08	-0.118
42.11	-26.06	-0.118
42.11	-26.04	-0.118
42.11	-26.03	-0.118
42.11	-26.01	-0.118
42.11	-25.99	-0.118
42.12	-25.98	-0.118
42.12	-25.96	-0.118
42.12	-25.94	-0.118
42.12	-25.93	-0.118
42.12	-25.91	-0.118
42.13	-25.89	-0.118
42.13	-25.88	-0.118
42.13	-25.86	-0.118
42.13	-25.84	-0.118
42.13	-25.83	-0.118
42.13	-25.81	-0.118
42.14	-25.79	-0.118
42.14	-25.78	-0.118
42.14	-25.76	-0.118
42.14	-25.74	-0.118
42.14	-25.73	-0.118
42.14	-25.71	-0.118
42.14	-25.69	-0.118
42.15	-25.68	-0.118
42.15	-25.66	-0.118
42.15	-25.64	-0.118
42.15	-25.63	-0.118
42.15	-25.61	-0.118
42.16	-25.59	-0.118
42.16	-25.58	-0.118
42.16	-25.56	-0.118
42.16	-25.54	-0.118
42.16	-25.53	-0.118
42.16	-25.51	-0.118
42.16	-25.49	-0.118
42.17	-25.48	-0.118
42.17	-25.46	-0.118
42.17	-25.44	-0.118
42.17	-25.43	-0.118
42.17	-25.41	-0.118
42.18	-25.39	-0.118
42.18	-25.38	-0.118
42.18	-25.36	-0.118
42.18	-25.34	-0.118
42.18	-25.33	-0.118
42.18	-25.31	-0.118
42.19	-25.29	-0.118
42.19	-25.28	-0.118
42.19	-25.26	-0.118
42.19	-25.24	-0.118
42.19	-25.23	-0.118
42.19	-25.21	-0.118
42.19	-25.19	-0.118
42.20	-25.18	-0.118
42.20	-25.16	-0.118
42.20	-25.14	-0.118
42.20	-25.13	-0.118
42.20	-25.11	-0.118
42.21	-25.09	-0.118
42.21	-25.08	-0.118
42.21	-25.06	-0.118
42.21	-25.04	-0.118
42.21	-25.03	-0.118
42.21	-25.01	-0.118
42.21	-25.00	-0.117
42.22	-24.98	-0.117
42.22	-24.96	-0.117
42.22	-24.94	-0.117
42.22	-24.93	-0.117
42.22	-24.91	-0.117
42.23	-24.89	-0.117
42.23	-24.88	-0.118
42.23	-24.86	-0.118
42.23	-24.84	-0.118
42.23	-24.83	-0.118
42.23	-24.81	-0.118
42.24	-24.79	-0.118
42.24	-24.78	-0.118
42.24	-24.76	-0.117
42.24	-24.75	-0.117
42.24	-24.73	-0.117
42.24	-24.71	-0.117
42.24	-24.70	-0.117
42.25	-24.68	-0.117
42.25	-24.66	-0.117
42.25	-24.64	-0.117
42.25	-24.63	-0.117
42.25	-24.61	-0.117
42.26	-24.60	-0.117
42.26	-24.58	-0.117
42.26	-24.56	-0.117
42.26	-24.55	-0.117
42.26	-24.53	-0.117
42.26	-24.51	-0.117
42.26	-24.49	-0.117
42.27	-24.48	-0.117
42.27	-24.46	-0.117
42.27	-24.45	-0.117
42.27	-24.43	-0.117
42.27	-24.41	-0.117
42.28	-24.39	-0.117
42.28	-24.38	-0.117
42.28	-24.36	-0.117
42.28	-24.35	-0.117
42.28	-24.33	-0.117
42.28	-24.31	-0.117
42.29	-24.30	-0.117
42.29	-24.28	-0.117
42.29	-24.26	-0.117
42.29	-24.25	-0.117
42.29	-24.23	-0.117
42.29	-24.21	-0.117
42.29	-24.20	-0.117
42.30	-24.18	-0.117
42.30	-24.16	-0.117
42.30	-24.15	-0.117
42.30	-24.13	-0.117
42.30	-24.11	-0.117
42.31	-24.10	-0.117
42.31	-24.08	-0.117
42.31	-24.06	-0.117
42.31	-24.05	-0.117
42.31	-24.03	-0.117
42.31	-24.01	-0.117
42.31	-24.00	-0.117
42.32	-23.98	-0.117
42.32	-23.96	-0.117
42.32	-23.95	-0.117
42.32	-23.93	-0.117
42.32	-23.91	-0.117
42.33	-23.90	-0.117
42.33	-23.88	-0.117
42.33	-23.86	-0.117
42.33	-23.85	-0.117
42.33	-23.83	-0.117
42.33	-23.81	-0.117
42.34	-23.80	-0.117
42.34	-23.78	-0.117
42.34	-23.76	-0.117
42.34	-23.75	-0.117
42.34	-23.73	-0.117
42.34	-23.71	-0.117
42.34	-23.70	-0.117
42.35	-23.68	-0.117
42.35	-23.66	-0.117
42.35	-23.65	-0.117
42.35	-23.63	-0.117
42.35	-23.61	-0.117
42.36	-23.60	-0.117
42.36	-23.58	-0.117
42.36	-23.56	-0.117
42.36	-23.55	-0.117
42.36	-23.53	-0.117
42.36	-23.51	-0.117
42.36	-23.50	-0.117
42.37	-23.48	-0.117
42.37	-23.46	-0.117
42.37	-23.45	-0.117
42.37	-23.43	-0.117
42.37	-23.41	-0.117
42.38	-23.40	-0.117
42.38	-23.38	-0.117
42.38	-23.36	-0.117
42.38	-23.35	-0.117
42.38	-23.33	-0.117
42.38	-23.31	-0.117
42.39	-23.30	-0.117
42.39	-23.28	-0.117
42.39	-23.26	-0.117
42.39	-23.25	-0.117
42.39	-23.23	-0.117
42.39	-23.21	-0.117
42.39	-23.20	-0.117
42.40	-23.18	-0.117
42.40	-23.16	-0.117
42.40	-23.15	-0.117
42.40	-23.13	-0.117
42.40	-23.11	-0.117
42.41	-23.10	-0.117
42.41	-23.08	-0.117
42.41	-23.06	-0.117
42.41	-23.05	-0.117
42.41	-23.03	-0.117
42.41	-23.01	-0.117
42.41	-23.00	-0.116
42.42	-22.98	-0.116
42.42	-22.96	-0.116
42.42	-22.95	-0.116
42.42	-22.93	-0.116
42.42	-22.91	-0.116
42.43	-22.90	-0.116
42.43	-22.88	-0.116
42.43	-22.86	-0.116
42.43	-22.85	-0.116
42.43	-22.83	-0.116
42.43	-22.81	-0.116
42.44	-22.80	-0.116
42.44	-22.78	-0.116
42.44	-22.76	-0.117
42.44	-22.75	-0.117
42.44	-22.73	-0.117
42.44	-22.71	-0.117
42.44	-22.70	-0.117
42.45	-22.68	-0.117
42.45	-22.66	-0.117
42.45	-22.65	-0.117
42.45	-22.63	-0.117
42.45	-22.61	-0.117
42.46	-22.60	-0.117
42.46	-22.58	-0.117
42.46	-22.56	-0.117
42.46	-22.55	-0.117
42.46	-22.53	-0.117
42.46	-22.51	-0.117
42.46	-22.50	-0.116
42.47	-22.48	-0.116
42.47	-22.47	-0.116
42.47	-22.45	-0.116
42.47	-22.43	-0.116
42.47	-22.42	-0.116
42.48	-22.40	-0.116
42.48	-22.38	-0.116
42.48	-22.36	-0.116
42.48	-22.35	-0.116
42.48	-22.33	-0.116
42.48	-22.31	-0.116
42.49	-22.30	-0.116
42.49	-22.28	-0.116
42.49	-22.27	-0.116
42.49	-22.25	-0.116
42.49	-22.23	-0.116
42.49	-22.21	-0.116
42.49	-22.20	-0.116
42.50	-22.18	-0.116
42.50	-22.17	-0.116
42.50	-22.15	-0.116
42.50	-22.13	-0.116
42.50	-22.11	-0.116
42.51	-22.10	-0.116
42.51	-22.08	-0.116
42.51	-22.06	-0.116
42.51	-22.05	-0.116
42.51	-22.03	-0.116
42.51	-22.01	-0.116
42.51	-22.00	-0.116
42.52	-21.98	-0.116
42.52	-21.96	-0.116
42.52	-21.95	-0.116
42.52	-21.93	-0.116
42.52	-21.92	-0.116
42.53	-21.90	-0.116
42.53	-21.88	-0.116
42.53	-21.87	-0.116
42.53	-21.85	-0.116
42.53	-21.83	-0.116
42.53	-21.81	-0.116
42.54	-21.80	-0.116
42.54	-21.78	-0.116
42.54	-21.77	-0.116
42.54	-21.75	-0.116
42.54	-21.73	-0.116
42.54	-21.71	-0.116
42.54	-21.70	-0.116
42.55	-21.68	-0.116
42.55	-21.67	-0.116
42.55	-21.65	-0.116
42.55	-21.63	-0.116
42.55	-21.62	-0.116
42.56	-21.60	-0.116
42.56	-21.58	-0.116
42.56	-21.57	-0.116
42.56	-21.55	-0.116
42.56	-21.53	-0.116
42.56	-21.52	-0.116
42.56	-21.50	-0.116
42.57	-21.48	-0.116
42.57	-21.47	-0.116
42.57	-21.45	-0.116
42.57	-21.43	-0.116
42.57	-21.42	-0.116
42.58	-21.40	-0.116
42.58	-21.38	-0.116
42.58	-21.37	-0.116
42.58	-21.35	-0.116
42.58	-21.33	-0.116
42.58	-21.32	-0.116
42.59	-21.30	-0.116
42.59	-21.28	-0.116
42.59	-21.27	-0.116
42.59	-21.25	-0.116
42.59	-21.23	-0.116
42.59	-21.22	-0.116
42.59	-21.20	-0.116
42.60	-21.18	-0.116
42.60	-21.17	-0.116
42.60	-21.15	-0.116
42.60	-21.13	-0.116
42.60	-21.12	-0.116
42.61	-21.10	-0.116
42.61	-21.08	-0.116
42.61	-21.07	-0.116
42.61	-21.05	-0.116
42.61	-21.03	-0.116
42.61	-21.02	-0.116
42.61	-21.00	-0.116
42.62	-20.98	-0.116
42.62	-20.97	-0.116
42.62	-20.95	-0.116
42.62	-20.93	-0.116
42.62	-20.92	-0.116
42.63	-20.90	-0.116
42.63	-20.88	-0.116
42.63	-20.87	-0.116
