Filename	LLM_EP10_Cur
Instrument name	DSC2A-01799 (192.168.1.250)
Operator	
rundate	15/05/2025
Sample name	LLM_EP10_Cur
proceduresegments	Ramp 10.00 °C/min to 25.00 °C; Ramp 10.00 °C/min to 135.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C
[step]
Ramp 10.00 °C/min to 25.0000 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
40.15	-45.01	-0.084
40.15	-44.99	-0.084
40.16	-44.97	-0.084
40.16	-44.96	-0.084
40.16	-44.94	-0.084
40.16	-44.93	-0.084
40.16	-44.91	-0.084
40.16	-44.89	-0.084
40.16	-44.88	-0.085
40.17	-44.86	-0.085
40.17	-44.85	-0.085
40.17	-44.83	-0.085
40.17	-44.81	-0.085
40.17	-44.80	-0.085
40.18	-44.78	-0.085
40.18	-44.77	-0.085
40.18	-44.75	-0.085
40.18	-44.73	-0.085
40.18	-44.72	-0.085
40.18	-44.70	-0.085
40.19	-44.68	-0.085
40.19	-44.67	-0.085
40.19	-44.65	-0.085
40.19	-44.64	-0.085
40.19	-44.62	-0.085
40.19	-44.61	-0.086
40.19	-44.59	-0.086
40.20	-44.57	-0.086
40.20	-44.56	-0.086
40.20	-44.54	-0.086
40.20	-44.52	-0.086
40.20	-44.51	-0.086
40.21	-44.49	-0.086
40.21	-44.48	-0.086
40.21	-44.46	-0.086
40.21	-44.45	-0.086
40.21	-44.43	-0.086
40.21	-44.41	-0.086
40.21	-44.40	-0.087
40.22	-44.38	-0.087
40.22	-44.36	-0.087
40.22	-44.35	-0.087
40.22	-44.33	-0.087
40.22	-44.32	-0.087
40.23	-44.30	-0.087
40.23	-44.28	-0.087
40.23	-44.27	-0.087
40.23	-44.25	-0.087
40.23	-44.23	-0.087
40.23	-44.22	-0.087
40.24	-44.20	-0.087
40.24	-44.19	-0.087
40.24	-44.17	-0.087
40.24	-44.15	-0.087
40.24	-44.14	-0.087
40.24	-44.12	-0.088
40.24	-44.11	-0.088
40.25	-44.09	-0.088
40.25	-44.07	-0.088
40.25	-44.06	-0.088
40.25	-44.04	-0.088
40.25	-44.03	-0.088
40.26	-44.01	-0.088
40.26	-43.99	-0.088
40.26	-43.98	-0.088
40.26	-43.96	-0.089
40.26	-43.94	-0.089
40.26	-43.93	-0.089
40.26	-43.91	-0.089
40.27	-43.89	-0.089
40.27	-43.88	-0.089
40.27	-43.86	-0.089
40.27	-43.85	-0.089
40.27	-43.83	-0.089
40.28	-43.81	-0.089
40.28	-43.80	-0.089
40.28	-43.78	-0.089
40.28	-43.76	-0.089
40.28	-43.75	-0.089
40.28	-43.73	-0.089
40.29	-43.72	-0.089
40.29	-43.70	-0.089
40.29	-43.68	-0.089
40.29	-43.67	-0.089
40.29	-43.65	-0.089
40.29	-43.64	-0.089
40.29	-43.62	-0.089
40.30	-43.60	-0.089
40.30	-43.59	-0.089
40.30	-43.57	-0.089
40.30	-43.55	-0.089
40.30	-43.54	-0.089
40.31	-43.52	-0.090
40.31	-43.51	-0.090
40.31	-43.49	-0.090
40.31	-43.47	-0.090
40.31	-43.46	-0.090
40.31	-43.44	-0.090
40.31	-43.42	-0.090
40.32	-43.41	-0.090
40.32	-43.39	-0.090
40.32	-43.38	-0.090
40.32	-43.36	-0.090
40.32	-43.34	-0.090
40.33	-43.33	-0.090
40.33	-43.31	-0.090
40.33	-43.29	-0.090
40.33	-43.28	-0.090
40.33	-43.26	-0.090
40.33	-43.25	-0.090
40.34	-43.23	-0.090
40.34	-43.21	-0.090
40.34	-43.20	-0.090
40.34	-43.18	-0.090
40.34	-43.17	-0.090
40.34	-43.15	-0.090
40.34	-43.13	-0.090
40.35	-43.12	-0.090
40.35	-43.10	-0.090
40.35	-43.08	-0.090
40.35	-43.07	-0.090
40.35	-43.05	-0.090
40.36	-43.03	-0.090
40.36	-43.02	-0.090
40.36	-43.00	-0.090
40.36	-42.99	-0.091
40.36	-42.97	-0.091
40.36	-42.95	-0.091
40.36	-42.94	-0.091
40.37	-42.92	-0.091
40.37	-42.90	-0.091
40.37	-42.89	-0.091
40.37	-42.87	-0.091
40.37	-42.85	-0.091
40.38	-42.84	-0.091
40.38	-42.82	-0.091
40.38	-42.81	-0.091
40.38	-42.79	-0.091
40.38	-42.77	-0.091
40.38	-42.76	-0.091
40.39	-42.74	-0.091
40.39	-42.73	-0.091
40.39	-42.71	-0.091
40.39	-42.69	-0.091
40.39	-42.68	-0.091
40.39	-42.66	-0.091
40.39	-42.64	-0.091
40.40	-42.63	-0.091
40.40	-42.61	-0.092
40.40	-42.59	-0.092
40.40	-42.58	-0.092
40.40	-42.56	-0.092
40.41	-42.55	-0.092
40.41	-42.53	-0.092
40.41	-42.51	-0.092
40.41	-42.50	-0.092
40.41	-42.48	-0.092
40.41	-42.46	-0.092
40.41	-42.45	-0.092
40.42	-42.43	-0.092
40.42	-42.42	-0.092
40.42	-42.40	-0.092
40.42	-42.38	-0.092
40.42	-42.36	-0.092
40.43	-42.35	-0.092
40.43	-42.33	-0.092
40.43	-42.32	-0.092
40.43	-42.30	-0.092
40.43	-42.28	-0.092
40.43	-42.27	-0.092
40.44	-42.25	-0.092
40.44	-42.23	-0.092
40.44	-42.22	-0.092
40.44	-42.20	-0.092
40.44	-42.18	-0.092
40.44	-42.17	-0.092
40.44	-42.15	-0.092
40.45	-42.14	-0.092
40.45	-42.12	-0.092
40.45	-42.10	-0.092
40.45	-42.09	-0.092
40.45	-42.07	-0.092
40.46	-42.06	-0.092
40.46	-42.04	-0.092
40.46	-42.02	-0.092
40.46	-42.01	-0.092
40.46	-41.99	-0.092
40.46	-41.97	-0.092
40.46	-41.96	-0.092
40.47	-41.94	-0.092
40.47	-41.92	-0.092
40.47	-41.91	-0.092
40.47	-41.89	-0.092
40.47	-41.87	-0.092
40.48	-41.86	-0.092
40.48	-41.84	-0.092
40.48	-41.82	-0.092
40.48	-41.81	-0.092
40.48	-41.79	-0.092
40.48	-41.78	-0.092
40.49	-41.76	-0.092
40.49	-41.74	-0.092
40.49	-41.73	-0.092
40.49	-41.71	-0.092
40.49	-41.69	-0.093
40.49	-41.68	-0.093
40.49	-41.66	-0.093
40.50	-41.64	-0.093
40.50	-41.63	-0.093
40.50	-41.61	-0.093
40.50	-41.60	-0.093
40.50	-41.58	-0.093
40.51	-41.56	-0.093
40.51	-41.55	-0.093
40.51	-41.53	-0.093
40.51	-41.51	-0.093
40.51	-41.50	-0.093
40.51	-41.48	-0.093
40.51	-41.46	-0.093
40.52	-41.45	-0.093
40.52	-41.43	-0.093
40.52	-41.42	-0.093
40.52	-41.40	-0.093
40.52	-41.38	-0.093
40.53	-41.37	-0.093
40.53	-41.35	-0.093
40.53	-41.33	-0.093
40.53	-41.32	-0.093
40.53	-41.30	-0.093
40.53	-41.28	-0.093
40.54	-41.27	-0.093
40.54	-41.25	-0.093
40.54	-41.24	-0.093
40.54	-41.22	-0.093
40.54	-41.20	-0.093
40.54	-41.19	-0.093
40.54	-41.17	-0.093
40.55	-41.15	-0.093
40.55	-41.14	-0.093
40.55	-41.12	-0.093
40.55	-41.10	-0.093
40.55	-41.09	-0.093
40.56	-41.07	-0.093
40.56	-41.06	-0.093
40.56	-41.04	-0.093
40.56	-41.02	-0.093
40.56	-41.00	-0.093
40.56	-40.99	-0.093
40.56	-40.97	-0.093
40.57	-40.96	-0.093
40.57	-40.94	-0.093
40.57	-40.92	-0.093
40.57	-40.91	-0.093
40.57	-40.89	-0.093
40.58	-40.87	-0.093
40.58	-40.86	-0.093
40.58	-40.84	-0.093
40.58	-40.82	-0.093
40.58	-40.81	-0.093
40.58	-40.79	-0.093
40.59	-40.78	-0.093
40.59	-40.76	-0.093
40.59	-40.74	-0.093
40.59	-40.73	-0.093
40.59	-40.71	-0.093
40.59	-40.69	-0.093
40.59	-40.68	-0.093
40.60	-40.66	-0.093
40.60	-40.64	-0.094
40.60	-40.63	-0.094
40.60	-40.61	-0.094
40.60	-40.59	-0.094
40.61	-40.58	-0.094
40.61	-40.56	-0.094
40.61	-40.55	-0.094
40.61	-40.53	-0.094
40.61	-40.51	-0.094
40.61	-40.50	-0.094
40.61	-40.48	-0.094
40.62	-40.46	-0.094
40.62	-40.45	-0.094
40.62	-40.43	-0.094
40.62	-40.41	-0.094
40.62	-40.40	-0.094
40.63	-40.38	-0.094
40.63	-40.36	-0.094
40.63	-40.35	-0.094
40.63	-40.33	-0.094
40.63	-40.32	-0.094
40.63	-40.30	-0.094
40.64	-40.28	-0.094
40.64	-40.26	-0.094
40.64	-40.25	-0.094
40.64	-40.23	-0.094
40.64	-40.22	-0.094
40.64	-40.20	-0.094
40.64	-40.18	-0.094
40.65	-40.17	-0.094
40.65	-40.15	-0.094
40.65	-40.13	-0.094
40.65	-40.12	-0.094
40.65	-40.10	-0.094
40.66	-40.09	-0.094
40.66	-40.07	-0.094
40.66	-40.05	-0.094
40.66	-40.04	-0.094
40.66	-40.02	-0.094
40.66	-40.00	-0.094
40.66	-39.99	-0.094
40.67	-39.97	-0.094
40.67	-39.95	-0.094
40.67	-39.94	-0.094
40.67	-39.92	-0.094
40.67	-39.90	-0.094
40.68	-39.89	-0.094
40.68	-39.87	-0.094
40.68	-39.85	-0.094
40.68	-39.84	-0.094
40.68	-39.82	-0.094
40.68	-39.81	-0.094
40.69	-39.79	-0.094
40.69	-39.77	-0.094
40.69	-39.76	-0.094
40.69	-39.74	-0.094
40.69	-39.72	-0.094
40.69	-39.71	-0.094
40.69	-39.69	-0.094
40.70	-39.67	-0.094
40.70	-39.66	-0.094
40.70	-39.64	-0.094
40.70	-39.62	-0.094
40.70	-39.61	-0.094
40.71	-39.59	-0.094
40.71	-39.57	-0.094
40.71	-39.56	-0.094
40.71	-39.54	-0.094
40.71	-39.52	-0.094
40.71	-39.51	-0.094
40.71	-39.49	-0.094
40.72	-39.48	-0.094
40.72	-39.46	-0.094
40.72	-39.44	-0.094
40.72	-39.43	-0.094
40.72	-39.41	-0.094
40.73	-39.39	-0.094
40.73	-39.38	-0.094
40.73	-39.36	-0.094
40.73	-39.34	-0.094
40.73	-39.33	-0.094
40.73	-39.31	-0.094
40.74	-39.29	-0.094
40.74	-39.28	-0.094
40.74	-39.26	-0.094
40.74	-39.24	-0.094
40.74	-39.23	-0.094
40.74	-39.21	-0.094
40.74	-39.20	-0.094
40.75	-39.18	-0.094
40.75	-39.16	-0.094
40.75	-39.15	-0.094
40.75	-39.13	-0.095
40.75	-39.11	-0.095
40.76	-39.09	-0.095
40.76	-39.08	-0.095
40.76	-39.06	-0.095
40.76	-39.05	-0.095
40.76	-39.03	-0.095
40.76	-39.01	-0.095
40.76	-39.00	-0.095
40.77	-38.98	-0.095
40.77	-38.96	-0.095
40.77	-38.95	-0.095
40.77	-38.93	-0.095
40.77	-38.91	-0.095
40.78	-38.90	-0.095
40.78	-38.88	-0.095
40.78	-38.86	-0.095
40.78	-38.85	-0.095
40.78	-38.83	-0.095
40.78	-38.82	-0.095
40.79	-38.80	-0.095
40.79	-38.78	-0.095
40.79	-38.77	-0.095
40.79	-38.75	-0.095
40.79	-38.73	-0.095
40.79	-38.72	-0.095
40.79	-38.70	-0.095
40.80	-38.68	-0.095
40.80	-38.67	-0.095
40.80	-38.65	-0.095
40.80	-38.63	-0.095
40.80	-38.62	-0.095
40.81	-38.60	-0.095
40.81	-38.59	-0.095
40.81	-38.57	-0.095
40.81	-38.55	-0.095
40.81	-38.53	-0.095
40.81	-38.52	-0.095
40.81	-38.50	-0.095
40.82	-38.48	-0.095
40.82	-38.47	-0.095
40.82	-38.45	-0.095
40.82	-38.44	-0.095
40.82	-38.42	-0.095
40.83	-38.40	-0.095
40.83	-38.39	-0.095
40.83	-38.37	-0.095
40.83	-38.35	-0.095
40.83	-38.34	-0.095
40.83	-38.32	-0.095
40.84	-38.30	-0.095
40.84	-38.29	-0.095
40.84	-38.27	-0.095
40.84	-38.25	-0.095
40.84	-38.24	-0.095
40.84	-38.22	-0.095
40.84	-38.20	-0.095
40.85	-38.19	-0.095
40.85	-38.17	-0.095
40.85	-38.16	-0.095
40.85	-38.14	-0.095
40.85	-38.12	-0.095
40.86	-38.11	-0.095
40.86	-38.09	-0.095
40.86	-38.07	-0.095
40.86	-38.06	-0.095
40.86	-38.04	-0.095
40.86	-38.02	-0.095
40.86	-38.01	-0.095
40.87	-37.99	-0.095
40.87	-37.97	-0.095
40.87	-37.96	-0.095
40.87	-37.94	-0.095
40.87	-37.92	-0.095
40.88	-37.91	-0.095
40.88	-37.89	-0.095
40.88	-37.87	-0.095
40.88	-37.86	-0.095
40.88	-37.84	-0.095
40.88	-37.82	-0.095
40.89	-37.81	-0.095
40.89	-37.79	-0.095
40.89	-37.77	-0.095
40.89	-37.76	-0.095
40.89	-37.74	-0.095
40.89	-37.72	-0.095
40.89	-37.71	-0.095
40.90	-37.69	-0.095
40.90	-37.68	-0.095
40.90	-37.66	-0.095
40.90	-37.64	-0.095
40.90	-37.62	-0.095
40.91	-37.61	-0.095
40.91	-37.59	-0.095
40.91	-37.58	-0.095
40.91	-37.56	-0.095
40.91	-37.54	-0.095
40.91	-37.53	-0.095
40.91	-37.51	-0.095
40.92	-37.49	-0.095
40.92	-37.48	-0.095
40.92	-37.46	-0.095
40.92	-37.44	-0.095
40.92	-37.43	-0.095
40.93	-37.41	-0.095
40.93	-37.40	-0.095
40.93	-37.38	-0.095
40.93	-37.36	-0.095
40.93	-37.35	-0.095
40.93	-37.33	-0.095
40.94	-37.31	-0.095
40.94	-37.30	-0.095
40.94	-37.28	-0.095
40.94	-37.26	-0.095
40.94	-37.25	-0.095
40.94	-37.23	-0.095
40.94	-37.21	-0.095
40.95	-37.20	-0.095
40.95	-37.18	-0.095
40.95	-37.16	-0.095
40.95	-37.15	-0.095
40.95	-37.13	-0.095
40.96	-37.11	-0.095
40.96	-37.10	-0.095
40.96	-37.08	-0.095
40.96	-37.06	-0.095
40.96	-37.05	-0.095
40.96	-37.03	-0.095
40.96	-37.02	-0.095
40.97	-37.00	-0.095
40.97	-36.98	-0.095
40.97	-36.96	-0.095
40.97	-36.95	-0.095
40.97	-36.93	-0.095
40.98	-36.92	-0.095
40.98	-36.90	-0.095
40.98	-36.88	-0.095
40.98	-36.87	-0.095
40.98	-36.85	-0.095
40.98	-36.83	-0.095
40.99	-36.81	-0.095
40.99	-36.80	-0.095
40.99	-36.78	-0.095
40.99	-36.77	-0.095
40.99	-36.75	-0.095
40.99	-36.73	-0.095
40.99	-36.72	-0.095
41.00	-36.70	-0.095
41.00	-36.69	-0.095
41.00	-36.67	-0.095
41.00	-36.65	-0.095
41.00	-36.63	-0.095
41.01	-36.62	-0.095
41.01	-36.60	-0.095
41.01	-36.58	-0.095
41.01	-36.57	-0.095
41.01	-36.55	-0.095
41.01	-36.53	-0.095
41.01	-36.52	-0.095
41.02	-36.50	-0.095
41.02	-36.48	-0.095
41.02	-36.47	-0.095
41.02	-36.45	-0.095
41.02	-36.44	-0.095
41.03	-36.42	-0.095
41.03	-36.40	-0.095
41.03	-36.39	-0.095
41.03	-36.37	-0.095
41.03	-36.35	-0.095
41.03	-36.34	-0.095
41.04	-36.32	-0.095
41.04	-36.30	-0.095
41.04	-36.29	-0.095
41.04	-36.27	-0.095
41.04	-36.25	-0.095
41.04	-36.24	-0.095
41.04	-36.22	-0.096
41.05	-36.20	-0.096
41.05	-36.19	-0.096
41.05	-36.17	-0.096
41.05	-36.15	-0.096
41.05	-36.14	-0.096
41.06	-36.12	-0.096
41.06	-36.10	-0.096
41.06	-36.09	-0.096
41.06	-36.07	-0.096
41.06	-36.06	-0.096
41.06	-36.04	-0.096
41.06	-36.02	-0.096
41.07	-36.00	-0.096
41.07	-35.99	-0.096
41.07	-35.97	-0.096
41.07	-35.96	-0.096
41.07	-35.94	-0.096
41.08	-35.92	-0.096
41.08	-35.91	-0.096
41.08	-35.89	-0.096
41.08	-35.87	-0.096
41.08	-35.86	-0.096
41.08	-35.84	-0.096
41.09	-35.82	-0.096
41.09	-35.81	-0.096
41.09	-35.79	-0.096
41.09	-35.77	-0.096
41.09	-35.76	-0.096
41.09	-35.74	-0.096
41.09	-35.72	-0.096
41.10	-35.71	-0.096
41.10	-35.69	-0.096
41.10	-35.67	-0.096
41.10	-35.66	-0.096
41.10	-35.64	-0.096
41.11	-35.62	-0.096
41.11	-35.61	-0.096
41.11	-35.59	-0.096
41.11	-35.58	-0.096
41.11	-35.56	-0.096
41.11	-35.54	-0.096
41.11	-35.53	-0.096
41.12	-35.51	-0.096
41.12	-35.49	-0.096
41.12	-35.48	-0.096
41.12	-35.46	-0.096
41.12	-35.44	-0.096
41.13	-35.43	-0.096
41.13	-35.41	-0.096
41.13	-35.39	-0.096
41.13	-35.38	-0.096
41.13	-35.36	-0.096
41.13	-35.34	-0.096
41.14	-35.33	-0.096
41.14	-35.31	-0.096
41.14	-35.29	-0.096
41.14	-35.28	-0.096
41.14	-35.26	-0.096
41.14	-35.24	-0.096
41.14	-35.23	-0.096
41.15	-35.21	-0.096
41.15	-35.19	-0.096
41.15	-35.18	-0.096
41.15	-35.16	-0.096
41.15	-35.14	-0.096
41.16	-35.13	-0.096
41.16	-35.11	-0.096
41.16	-35.09	-0.096
41.16	-35.08	-0.096
41.16	-35.06	-0.096
41.16	-35.05	-0.096
41.16	-35.03	-0.096
41.17	-35.01	-0.096
41.17	-35.00	-0.096
41.17	-34.98	-0.096
41.17	-34.96	-0.096
41.17	-34.94	-0.096
41.18	-34.93	-0.096
41.18	-34.91	-0.096
41.18	-34.90	-0.096
41.18	-34.88	-0.096
41.18	-34.86	-0.096
41.18	-34.85	-0.096
41.19	-34.83	-0.096
41.19	-34.81	-0.096
41.19	-34.80	-0.096
41.19	-34.78	-0.096
41.19	-34.76	-0.096
41.19	-34.75	-0.096
41.19	-34.73	-0.096
41.20	-34.71	-0.096
41.20	-34.70	-0.096
41.20	-34.68	-0.096
41.20	-34.66	-0.096
41.20	-34.65	-0.096
41.21	-34.63	-0.096
41.21	-34.61	-0.096
41.21	-34.60	-0.096
41.21	-34.58	-0.096
41.21	-34.56	-0.096
41.21	-34.55	-0.096
41.21	-34.53	-0.096
41.22	-34.52	-0.096
41.22	-34.50	-0.096
41.22	-34.48	-0.096
41.22	-34.47	-0.096
41.22	-34.45	-0.096
41.23	-34.43	-0.096
41.23	-34.41	-0.096
41.23	-34.40	-0.096
41.23	-34.38	-0.096
41.23	-34.36	-0.096
41.23	-34.35	-0.096
41.24	-34.33	-0.096
41.24	-34.32	-0.096
41.24	-34.30	-0.096
41.24	-34.28	-0.096
41.24	-34.27	-0.096
41.24	-34.25	-0.096
41.24	-34.23	-0.096
41.25	-34.22	-0.096
41.25	-34.20	-0.096
41.25	-34.18	-0.096
41.25	-34.17	-0.096
41.25	-34.15	-0.096
41.26	-34.13	-0.096
41.26	-34.12	-0.096
41.26	-34.10	-0.096
41.26	-34.08	-0.096
41.26	-34.07	-0.096
41.26	-34.05	-0.096
41.26	-34.03	-0.096
41.27	-34.02	-0.096
41.27	-34.00	-0.096
41.27	-33.98	-0.096
41.27	-33.97	-0.096
41.27	-33.95	-0.096
41.28	-33.93	-0.096
41.28	-33.92	-0.096
41.28	-33.90	-0.096
41.28	-33.88	-0.096
41.28	-33.87	-0.096
41.28	-33.85	-0.096
41.29	-33.83	-0.096
41.29	-33.82	-0.096
41.29	-33.80	-0.096
41.29	-33.79	-0.096
41.29	-33.77	-0.096
41.29	-33.75	-0.096
41.29	-33.73	-0.096
41.30	-33.72	-0.096
41.30	-33.70	-0.096
41.30	-33.68	-0.096
41.30	-33.67	-0.096
41.30	-33.65	-0.096
41.31	-33.64	-0.096
41.31	-33.62	-0.096
41.31	-33.60	-0.096
41.31	-33.59	-0.096
41.31	-33.57	-0.096
41.31	-33.55	-0.096
41.31	-33.53	-0.096
41.32	-33.52	-0.096
41.32	-33.50	-0.096
41.32	-33.49	-0.096
41.32	-33.47	-0.096
41.32	-33.45	-0.096
41.33	-33.44	-0.096
41.33	-33.42	-0.096
41.33	-33.40	-0.096
41.33	-33.39	-0.096
41.33	-33.37	-0.096
41.33	-33.35	-0.096
41.34	-33.34	-0.096
41.34	-33.32	-0.096
41.34	-33.30	-0.096
41.34	-33.29	-0.096
41.34	-33.27	-0.096
41.34	-33.26	-0.096
41.34	-33.24	-0.096
41.35	-33.22	-0.096
41.35	-33.21	-0.096
41.35	-33.19	-0.096
41.35	-33.17	-0.096
41.35	-33.16	-0.096
41.36	-33.14	-0.096
41.36	-33.12	-0.096
41.36	-33.10	-0.096
41.36	-33.09	-0.096
41.36	-33.07	-0.096
41.36	-33.05	-0.096
41.36	-33.04	-0.096
41.37	-33.02	-0.096
41.37	-33.01	-0.096
41.37	-32.99	-0.096
41.37	-32.97	-0.096
41.37	-32.96	-0.096
41.38	-32.94	-0.096
41.38	-32.92	-0.096
41.38	-32.91	-0.096
41.38	-32.89	-0.096
41.38	-32.87	-0.096
41.38	-32.86	-0.096
41.39	-32.84	-0.096
41.39	-32.82	-0.096
41.39	-32.81	-0.096
41.39	-32.79	-0.096
41.39	-32.77	-0.096
41.39	-32.76	-0.096
41.39	-32.74	-0.096
41.40	-32.72	-0.096
41.40	-32.71	-0.096
41.40	-32.69	-0.096
41.40	-32.67	-0.096
41.40	-32.66	-0.096
41.41	-32.64	-0.096
41.41	-32.62	-0.096
41.41	-32.61	-0.096
41.41	-32.59	-0.096
41.41	-32.57	-0.096
41.41	-32.56	-0.096
41.41	-32.54	-0.096
41.42	-32.52	-0.096
41.42	-32.51	-0.096
41.42	-32.49	-0.096
41.42	-32.47	-0.096
41.42	-32.46	-0.096
41.43	-32.44	-0.096
41.43	-32.42	-0.096
41.43	-32.41	-0.096
41.43	-32.39	-0.096
41.43	-32.37	-0.096
41.43	-32.36	-0.096
41.44	-32.34	-0.096
41.44	-32.32	-0.096
41.44	-32.31	-0.096
41.44	-32.29	-0.096
41.44	-32.28	-0.096
41.44	-32.26	-0.096
41.44	-32.24	-0.096
41.45	-32.22	-0.096
41.45	-32.21	-0.096
41.45	-32.19	-0.096
41.45	-32.18	-0.097
41.45	-32.16	-0.097
41.46	-32.14	-0.097
41.46	-32.13	-0.097
41.46	-32.11	-0.097
41.46	-32.09	-0.097
41.46	-32.07	-0.097
41.46	-32.06	-0.097
41.46	-32.04	-0.097
41.47	-32.03	-0.097
41.47	-32.01	-0.097
41.47	-31.99	-0.097
41.47	-31.98	-0.097
41.47	-31.96	-0.097
41.48	-31.94	-0.097
41.48	-31.93	-0.097
41.48	-31.91	-0.097
41.48	-31.89	-0.097
41.48	-31.88	-0.097
41.48	-31.86	-0.097
41.49	-31.84	-0.097
41.49	-31.83	-0.097
41.49	-31.81	-0.097
41.49	-31.79	-0.097
41.49	-31.78	-0.097
41.49	-31.76	-0.097
41.49	-31.74	-0.097
41.50	-31.73	-0.097
41.50	-31.71	-0.097
41.50	-31.69	-0.097
41.50	-31.68	-0.097
41.50	-31.66	-0.097
41.51	-31.64	-0.097
41.51	-31.63	-0.097
41.51	-31.61	-0.097
41.51	-31.59	-0.097
41.51	-31.58	-0.097
41.51	-31.56	-0.097
41.51	-31.54	-0.097
41.52	-31.53	-0.097
41.52	-31.51	-0.097
41.52	-31.49	-0.097
41.52	-31.48	-0.097
41.52	-31.46	-0.097
41.53	-31.44	-0.097
41.53	-31.43	-0.097
41.53	-31.41	-0.097
41.53	-31.39	-0.097
41.53	-31.38	-0.097
41.53	-31.36	-0.097
41.54	-31.34	-0.097
41.54	-31.33	-0.097
41.54	-31.31	-0.097
41.54	-31.30	-0.097
41.54	-31.28	-0.097
41.54	-31.26	-0.097
41.54	-31.25	-0.097
41.55	-31.23	-0.097
41.55	-31.21	-0.097
41.55	-31.20	-0.097
41.55	-31.18	-0.097
41.55	-31.16	-0.097
41.56	-31.15	-0.097
41.56	-31.13	-0.097
41.56	-31.11	-0.097
41.56	-31.10	-0.097
41.56	-31.08	-0.097
41.56	-31.06	-0.097
41.56	-31.05	-0.097
41.57	-31.03	-0.097
41.57	-31.01	-0.097
41.57	-31.00	-0.097
41.57	-30.98	-0.097
41.57	-30.96	-0.097
41.58	-30.95	-0.097
41.58	-30.93	-0.097
41.58	-30.91	-0.097
41.58	-30.90	-0.097
41.58	-30.88	-0.097
41.58	-30.86	-0.097
41.59	-30.85	-0.097
41.59	-30.83	-0.097
41.59	-30.81	-0.097
41.59	-30.80	-0.097
41.59	-30.78	-0.097
41.59	-30.76	-0.097
41.59	-30.75	-0.097
41.60	-30.73	-0.097
41.60	-30.71	-0.097
41.60	-30.70	-0.097
41.60	-30.68	-0.097
41.60	-30.66	-0.097
41.61	-30.65	-0.097
41.61	-30.63	-0.097
41.61	-30.61	-0.097
41.61	-30.60	-0.097
41.61	-30.58	-0.097
41.61	-30.56	-0.097
41.61	-30.55	-0.097
41.62	-30.53	-0.097
41.62	-30.51	-0.097
41.62	-30.50	-0.097
41.62	-30.48	-0.097
41.62	-30.46	-0.097
41.63	-30.45	-0.097
41.63	-30.43	-0.097
41.63	-30.41	-0.097
41.63	-30.40	-0.097
41.63	-30.38	-0.097
41.63	-30.37	-0.097
41.64	-30.35	-0.097
41.64	-30.33	-0.097
41.64	-30.32	-0.097
41.64	-30.30	-0.097
41.64	-30.28	-0.097
41.64	-30.27	-0.097
41.64	-30.25	-0.097
41.65	-30.23	-0.097
41.65	-30.22	-0.097
41.65	-30.20	-0.097
41.65	-30.18	-0.097
41.65	-30.17	-0.097
41.66	-30.15	-0.097
41.66	-30.13	-0.097
41.66	-30.11	-0.097
41.66	-30.10	-0.097
41.66	-30.08	-0.097
41.66	-30.06	-0.097
41.66	-30.05	-0.097
41.67	-30.03	-0.097
41.67	-30.02	-0.097
41.67	-30.00	-0.097
41.67	-29.98	-0.097
41.67	-29.97	-0.097
41.68	-29.95	-0.097
41.68	-29.93	-0.097
41.68	-29.92	-0.097
41.68	-29.90	-0.097
41.68	-29.88	-0.097
41.68	-29.87	-0.097
41.69	-29.85	-0.097
41.69	-29.83	-0.097
41.69	-29.82	-0.097
41.69	-29.80	-0.097
41.69	-29.78	-0.097
41.69	-29.77	-0.097
41.69	-29.75	-0.097
41.70	-29.73	-0.097
41.70	-29.72	-0.097
41.70	-29.70	-0.097
41.70	-29.68	-0.097
41.70	-29.67	-0.097
41.71	-29.65	-0.097
41.71	-29.63	-0.097
41.71	-29.62	-0.097
41.71	-29.60	-0.097
41.71	-29.58	-0.097
41.71	-29.57	-0.097
41.71	-29.55	-0.097
41.72	-29.53	-0.097
41.72	-29.52	-0.097
41.72	-29.50	-0.097
41.72	-29.48	-0.097
41.72	-29.47	-0.097
41.73	-29.45	-0.097
41.73	-29.43	-0.097
41.73	-29.42	-0.097
41.73	-29.40	-0.097
41.73	-29.39	-0.097
41.73	-29.37	-0.097
41.74	-29.35	-0.097
41.74	-29.33	-0.097
41.74	-29.32	-0.098
41.74	-29.30	-0.098
41.74	-29.28	-0.098
41.74	-29.27	-0.098
41.74	-29.25	-0.098
41.75	-29.24	-0.098
41.75	-29.22	-0.098
41.75	-29.20	-0.098
41.75	-29.19	-0.098
41.75	-29.17	-0.098
41.76	-29.15	-0.098
41.76	-29.14	-0.098
41.76	-29.12	-0.098
41.76	-29.10	-0.098
41.76	-29.09	-0.098
41.76	-29.07	-0.098
41.76	-29.05	-0.098
41.77	-29.04	-0.098
41.77	-29.02	-0.098
41.77	-29.00	-0.098
41.77	-28.99	-0.098
41.77	-28.97	-0.098
