Filename	LLM_EP10_Bif
Instrument name	DSC2A-01799 (192.168.1.250)
Operator	
rundate	15/05/2025
Sample name	LLM_EP10_Bif
proceduresegments	Ramp 10.00 °C/min to 25.00 °C; Ramp 10.00 °C/min to 135.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C
[step]
Ramp 10.00 °C/min to 25.0000 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
0.00		
0.00		
0.00		
0.01		
0.01		
0.01	21.74	
0.01	21.77	
0.01	21.80	
0.01	21.82	
0.01	21.85	
0.02	21.88	
0.02	21.91	
0.02	21.93	
0.02	21.96	
0.02	21.99	
0.03	22.01	
0.03	22.04	
0.03	22.06	
0.03	22.09	
0.03	22.11	
0.03	22.14	
0.03	22.16	
0.04	22.19	
0.04	22.21	
0.04	22.24	
0.04	22.26	
0.04	22.28	
0.05	22.31	
0.05	22.33	
0.05	22.36	
0.05	22.38	
0.05	22.40	

[step]
Ramp 10.00 °C/min to 135.0000 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
0.05	22.43	
0.05	22.45	
0.06	22.47	
0.06	22.50	-0.491
0.06	22.52	-0.488
0.06	22.54	-0.469
0.06	22.57	-0.457
0.07	22.59	-0.447
0.07	22.61	-0.434
0.07	22.63	-0.423
0.07	22.66	-0.412
0.07	22.68	-0.401
0.07	22.71	-0.390
0.08	22.73	-0.382
0.08	22.75	-0.372
0.08	22.78	-0.362
0.08	22.80	-0.352
0.08	22.82	-0.343
0.08	22.84	-0.336
0.08	22.87	-0.328
0.09	22.89	-0.321
0.09	22.91	-0.313
0.09	22.94	-0.307
0.09	22.96	-0.300
0.09	22.98	-0.293
0.09	23.01	-0.288
0.10	23.03	-0.282
0.10	23.05	-0.276
0.10	23.08	-0.269
0.10	23.10	-0.263
0.10	23.12	-0.257
0.11	23.15	-0.250
0.11	23.17	-0.243
0.11	23.19	-0.238
0.11	23.22	-0.234
0.11	23.24	-0.228
0.11	23.26	-0.224
0.12	23.29	-0.219
0.12	23.31	-0.216
0.12	23.33	-0.211
0.12	23.36	-0.208
0.12	23.38	-0.205
0.12	23.40	-0.202
0.13	23.43	-0.198
0.13	23.45	-0.194
0.13	23.47	-0.192
0.13	23.50	-0.188
0.13	23.52	-0.185
0.13	23.54	-0.182
0.14	23.57	-0.180
0.14	23.59	-0.177
0.14	23.61	-0.175
0.14	23.64	-0.175
0.14	23.66	-0.173
0.14	23.68	-0.172
0.14	23.71	-0.170
0.15	23.73	-0.169
0.15	23.75	-0.166
0.15	23.78	-0.162
0.15	23.80	-0.158
0.15	23.82	-0.154
0.16	23.85	-0.151
0.16	23.87	-0.150
0.16	23.89	-0.149
0.16	23.92	-0.147
0.16	23.94	-0.146
0.16	23.96	-0.145
0.16	23.98	-0.143
0.17	24.01	-0.143
0.17	24.03	-0.141
0.17	24.05	-0.139
0.17	24.07	-0.137
0.17	24.09	-0.136
0.18	24.12	-0.135
0.18	24.14	-0.134
0.18	24.16	-0.132
0.18	24.18	-0.132
0.18	24.21	-0.130
0.18	24.23	-0.129
0.19	24.25	-0.128
0.19	24.27	-0.127
0.19	24.30	-0.126
0.19	24.32	-0.127
0.19	24.34	-0.125
0.19	24.36	-0.124
0.19	24.38	-0.123
0.20	24.40	-0.122
0.20	24.43	-0.121
0.20	24.45	-0.120
0.20	24.47	-0.119
0.20	24.49	-0.118
0.21	24.51	-0.117
0.21	24.53	-0.117
0.21	24.56	-0.117
0.21	24.58	-0.117
0.21	24.60	-0.116
0.21	24.62	-0.115
0.21	24.64	-0.115
0.22	24.66	-0.115
0.22	24.68	-0.115
0.22	24.70	-0.115
0.22	24.72	-0.115
0.22	24.75	-0.114
0.23	24.77	-0.115
0.23	24.79	-0.114
0.23	24.81	-0.114
0.23	24.83	-0.112
0.23	24.85	-0.110
0.23	24.87	-0.107
0.24	24.89	-0.106
0.24	24.91	-0.106
0.24	24.93	-0.106
0.24	24.95	-0.106
0.24	24.97	-0.105
0.24	24.99	-0.105
0.24	25.01	-0.105
0.25	25.03	-0.106
0.25	25.05	-0.105
0.25	25.07	-0.105
0.25	25.09	-0.104
0.25	25.11	-0.104
0.26	25.13	-0.104
0.26	25.15	-0.103
0.26	25.17	-0.103
0.26	25.20	-0.103
0.26	25.21	-0.103
0.26	25.23	-0.103
0.26	25.25	-0.103
0.27	25.27	-0.102
0.27	25.29	-0.102
0.27	25.31	-0.102
0.27	25.33	-0.102
0.27	25.35	-0.101
0.28	25.37	-0.100
0.28	25.39	-0.098
0.28	25.41	-0.097
0.28	25.43	-0.096
0.28	25.45	-0.096
0.28	25.47	-0.096
0.29	25.49	-0.096
0.29	25.51	-0.096
0.29	25.53	-0.096
0.29	25.55	-0.096
0.29	25.57	-0.096
0.29	25.59	-0.097
0.30	25.61	-0.096
0.30	25.63	-0.096
0.30	25.65	-0.095
0.30	25.67	-0.095
0.30	25.68	-0.094
0.30	25.70	-0.093
0.30	25.72	-0.093
0.31	25.74	-0.092
0.31	25.76	-0.092
0.31	25.78	-0.092
0.31	25.80	-0.092
0.31	25.82	-0.092
0.31	25.84	-0.091
0.32	25.86	-0.091
0.32	25.88	-0.091
0.32	25.89	-0.090
0.32	25.91	-0.090
0.32	25.93	-0.089
0.33	25.95	-0.089
0.33	25.97	-0.089
0.33	25.99	-0.089
0.33	26.01	-0.089
0.33	26.03	-0.089
0.33	26.05	-0.089
0.34	26.07	-0.089
0.34	26.08	-0.089
0.34	26.10	-0.089
0.34	26.12	-0.089
0.34	26.14	-0.088
0.34	26.16	-0.087
0.35	26.18	-0.086
0.35	26.20	-0.086
0.35	26.21	-0.085
0.35	26.23	-0.084
0.35	26.25	-0.084
0.35	26.27	-0.084
0.35	26.29	-0.084
0.36	26.31	-0.085
0.36	26.33	-0.085
0.36	26.34	-0.085
0.36	26.36	-0.085
0.36	26.38	-0.085
0.36	26.40	-0.085
0.37	26.42	-0.084
0.37	26.44	-0.084
0.37	26.46	-0.082
0.37	26.48	-0.082
0.37	26.49	-0.081
0.38	26.51	-0.081
0.38	26.53	-0.081
0.38	26.55	-0.081
0.38	26.57	-0.081
0.38	26.59	-0.081
0.38	26.61	-0.081
0.39	26.62	-0.081
0.39	26.64	-0.080
0.39	26.66	-0.080
0.39	26.68	-0.080
0.39	26.70	-0.080
0.39	26.71	-0.079
0.40	26.73	-0.079
0.40	26.75	-0.079
0.40	26.77	-0.079
0.40	26.79	-0.079
0.40	26.80	-0.079
0.40	26.82	-0.079
0.40	26.84	-0.079
0.41	26.86	-0.079
0.41	26.88	-0.078
0.41	26.90	-0.078
0.41	26.91	-0.077
0.41	26.93	-0.077
0.41	26.95	-0.077
0.42	26.97	-0.077
0.42	26.99	-0.076
0.42	27.00	-0.076
0.42	27.02	-0.076
0.42	27.04	-0.076
0.43	27.06	-0.076
0.43	27.08	-0.075
0.43	27.09	-0.075
0.43	27.11	-0.075
0.43	27.13	-0.075
0.43	27.15	-0.075
0.44	27.17	-0.075
0.44	27.18	-0.074
0.44	27.20	-0.074
0.44	27.22	-0.074
0.44	27.24	-0.074
0.44	27.25	-0.074
0.45	27.27	-0.074
0.45	27.29	-0.073
0.45	27.31	-0.073
0.45	27.33	-0.073
0.45	27.34	-0.073
0.45	27.36	-0.073
0.45	27.38	-0.073
0.46	27.40	-0.073
0.46	27.42	-0.073
0.46	27.43	-0.073
0.46	27.45	-0.073
0.46	27.47	-0.073
0.46	27.49	-0.073
0.47	27.50	-0.073
0.47	27.52	-0.073
0.47	27.54	-0.072
0.47	27.56	-0.072
0.47	27.57	-0.072
0.48	27.59	-0.072
0.48	27.61	-0.072
0.48	27.63	-0.072
0.48	27.65	-0.072
0.48	27.66	-0.072
0.48	27.68	-0.071
0.49	27.70	-0.071
0.49	27.72	-0.070
0.49	27.73	-0.070
0.49	27.75	-0.069
0.49	27.77	-0.069
0.49	27.79	-0.069
0.50	27.80	-0.068
0.50	27.82	-0.068
0.50	27.84	-0.068
0.50	27.86	-0.068
0.50	27.87	-0.068
0.50	27.89	-0.068
0.50	27.91	-0.068
0.51	27.93	-0.068
0.51	27.94	-0.068
0.51	27.96	-0.068
0.51	27.98	-0.068
0.51	28.00	-0.068
0.51	28.01	-0.068
0.52	28.03	-0.068
0.52	28.05	-0.067
0.52	28.07	-0.067
0.52	28.08	-0.067
0.52	28.10	-0.067
0.53	28.12	-0.067
0.53	28.14	-0.067
0.53	28.15	-0.067
0.53	28.17	-0.067
0.53	28.19	-0.067
0.53	28.21	-0.067
0.53	28.22	-0.067
0.54	28.24	-0.067
0.54	28.26	-0.066
0.54	28.28	-0.066
0.54	28.29	-0.066
0.54	28.31	-0.066
0.55	28.33	-0.066
0.55	28.34	-0.066
0.55	28.36	-0.066
0.55	28.38	-0.066
0.55	28.40	-0.066
0.55	28.41	-0.066
0.55	28.43	-0.066
0.56	28.45	-0.066
0.56	28.47	-0.065
0.56	28.48	-0.065
0.56	28.50	-0.065
0.56	28.52	-0.065
0.57	28.53	-0.065
0.57	28.55	-0.065
0.57	28.57	-0.065
0.57	28.59	-0.065
0.57	28.60	-0.065
0.57	28.62	-0.064
0.58	28.64	-0.064
0.58	28.66	-0.064
0.58	28.67	-0.064
0.58	28.69	-0.064
0.58	28.71	-0.064
0.58	28.72	-0.064
0.58	28.74	-0.064
0.59	28.76	-0.064
0.59	28.78	-0.064
0.59	28.79	-0.064
0.59	28.81	-0.064
0.59	28.83	-0.064
0.60	28.84	-0.063
0.60	28.86	-0.063
0.60	28.88	-0.063
0.60	28.90	-0.063
0.60	28.91	-0.063
0.60	28.93	-0.063
0.60	28.95	-0.063
0.61	28.97	-0.063
0.61	28.98	-0.063
0.61	29.00	-0.063
0.61	29.02	-0.063
0.61	29.03	-0.063
0.62	29.05	-0.063
0.62	29.07	-0.063
0.62	29.09	-0.063
0.62	29.10	-0.063
0.62	29.12	-0.063
0.62	29.14	-0.063
0.63	29.15	-0.063
0.63	29.17	-0.062
0.63	29.19	-0.062
0.63	29.20	-0.062
0.63	29.22	-0.062
0.63	29.24	-0.062
0.63	29.26	-0.062
0.64	29.27	-0.062
0.64	29.29	-0.062
0.64	29.31	-0.062
0.64	29.32	-0.062
0.64	29.34	-0.062
0.65	29.36	-0.062
0.65	29.38	-0.062
0.65	29.39	-0.062
0.65	29.41	-0.062
0.65	29.43	-0.061
0.65	29.44	-0.061
0.65	29.46	-0.061
0.66	29.48	-0.061
0.66	29.50	-0.061
0.66	29.51	-0.061
0.66	29.53	-0.061
0.66	29.55	-0.061
0.67	29.56	-0.061
0.67	29.58	-0.061
0.67	29.60	-0.061
0.67	29.61	-0.061
0.67	29.63	-0.061
0.67	29.65	-0.061
0.68	29.67	-0.061
0.68	29.68	-0.061
0.68	29.70	-0.061
0.68	29.72	-0.061
0.68	29.73	-0.061
0.68	29.75	-0.061
0.68	29.77	-0.061
0.69	29.78	-0.061
0.69	29.80	-0.061
0.69	29.82	-0.061
0.69	29.84	-0.061
0.69	29.85	-0.060
0.70	29.87	-0.060
0.70	29.89	-0.060
0.70	29.90	-0.060
0.70	29.92	-0.060
0.70	29.94	-0.060
0.70	29.95	-0.060
0.70	29.97	-0.060
0.71	29.99	-0.060
0.71	30.01	-0.060
0.71	30.02	-0.060
0.71	30.04	-0.060
0.71	30.06	-0.060
0.72	30.07	-0.060
0.72	30.09	-0.060
0.72	30.11	-0.060
0.72	30.12	-0.060
0.72	30.14	-0.060
0.72	30.16	-0.060
0.73	30.18	-0.060
0.73	30.19	-0.060
0.73	30.21	-0.060
0.73	30.23	-0.060
0.73	30.24	-0.060
0.73	30.26	-0.060
0.73	30.28	-0.060
0.74	30.29	-0.060
0.74	30.31	-0.060
0.74	30.33	-0.060
0.74	30.34	-0.060
0.74	30.36	-0.059
0.75	30.38	-0.059
0.75	30.39	-0.059
0.75	30.41	-0.059
0.75	30.43	-0.059
0.75	30.45	-0.059
0.75	30.46	-0.059
0.75	30.48	-0.059
0.76	30.49	-0.059
0.76	30.51	-0.059
0.76	30.53	-0.059
0.76	30.55	-0.059
0.76	30.56	-0.059
0.77	30.58	-0.059
0.77	30.60	-0.059
0.77	30.61	-0.059
0.77	30.63	-0.059
0.77	30.65	-0.059
0.77	30.66	-0.059
0.78	30.68	-0.059
0.78	30.70	-0.059
0.78	30.71	-0.059
0.78	30.73	-0.059
0.78	30.75	-0.059
0.78	30.76	-0.059
0.78	30.78	-0.059
0.79	30.80	-0.059
0.79	30.82	-0.059
0.79	30.83	-0.059
0.79	30.85	-0.059
0.79	30.87	-0.059
0.80	30.88	-0.059
0.80	30.90	-0.059
0.80	30.92	-0.058
0.80	30.93	-0.058
0.80	30.95	-0.058
0.80	30.97	-0.058
0.80	30.98	-0.058
0.81	31.00	-0.058
0.81	31.02	-0.058
0.81	31.03	-0.058
0.81	31.05	-0.058
0.81	31.07	-0.058
0.82	31.08	-0.058
0.82	31.10	-0.058
0.82	31.12	-0.058
0.82	31.14	-0.058
0.82	31.15	-0.058
0.82	31.17	-0.058
0.83	31.19	-0.058
0.83	31.20	-0.058
0.83	31.22	-0.058
0.83	31.24	-0.058
0.83	31.25	-0.058
0.83	31.27	-0.058
0.83	31.28	-0.058
0.84	31.30	-0.058
0.84	31.32	-0.058
0.84	31.34	-0.058
0.84	31.35	-0.058
0.84	31.37	-0.058
0.85	31.39	-0.058
0.85	31.40	-0.058
0.85	31.42	-0.058
0.85	31.44	-0.058
0.85	31.45	-0.058
0.85	31.47	-0.057
0.85	31.49	-0.057
0.86	31.50	-0.057
0.86	31.52	-0.057
0.86	31.54	-0.057
0.86	31.55	-0.057
0.86	31.57	-0.057
0.87	31.59	-0.057
0.87	31.60	-0.057
0.87	31.62	-0.057
0.87	31.64	-0.057
0.87	31.65	-0.057
0.87	31.67	-0.057
0.88	31.69	-0.057
0.88	31.71	-0.057
0.88	31.72	-0.057
0.88	31.74	-0.057
0.88	31.75	-0.057
0.88	31.77	-0.057
0.88	31.79	-0.057
0.89	31.80	-0.057
0.89	31.82	-0.057
0.89	31.84	-0.057
0.89	31.85	-0.057
0.89	31.87	-0.057
0.90	31.89	-0.057
0.90	31.91	-0.057
0.90	31.92	-0.057
0.90	31.94	-0.057
0.90	31.96	-0.057
0.90	31.97	-0.057
0.90	31.99	-0.057
0.91	32.01	-0.057
0.91	32.02	-0.057
0.91	32.04	-0.057
0.91	32.06	-0.057
0.91	32.07	-0.057
0.92	32.09	-0.057
0.92	32.11	-0.057
0.92	32.12	-0.057
0.92	32.14	-0.057
0.92	32.16	-0.057
0.92	32.17	-0.057
0.93	32.19	-0.057
0.93	32.21	-0.057
0.93	32.22	-0.057
0.93	32.24	-0.057
0.93	32.26	-0.057
0.93	32.27	-0.056
0.93	32.29	-0.056
0.94	32.31	-0.056
0.94	32.33	-0.056
0.94	32.34	-0.056
0.94	32.36	-0.056
0.94	32.38	-0.056
0.95	32.39	-0.056
0.95	32.41	-0.056
0.95	32.43	-0.056
0.95	32.44	-0.056
0.95	32.46	-0.056
0.95	32.48	-0.056
0.95	32.49	-0.056
0.96	32.51	-0.056
0.96	32.53	-0.056
0.96	32.54	-0.056
0.96	32.56	-0.056
0.96	32.58	-0.056
0.97	32.59	-0.056
0.97	32.61	-0.056
0.97	32.63	-0.056
0.97	32.64	-0.056
0.97	32.66	-0.056
0.97	32.68	-0.056
0.98	32.69	-0.056
0.98	32.71	-0.056
0.98	32.73	-0.056
0.98	32.74	-0.056
0.98	32.76	-0.056
0.98	32.78	-0.056
0.98	32.79	-0.056
0.99	32.81	-0.056
0.99	32.83	-0.056
0.99	32.84	-0.056
0.99	32.86	-0.056
0.99	32.88	-0.056
1.00	32.89	-0.056
1.00	32.91	-0.056
1.00	32.93	-0.056
1.00	32.94	-0.056
1.00	32.96	-0.056
1.00	32.98	-0.056
1.00	32.99	-0.056
1.01	33.01	-0.056
1.01	33.03	-0.056
1.01	33.04	-0.056
1.01	33.06	-0.056
1.01	33.08	-0.056
1.02	33.09	-0.056
1.02	33.11	-0.056
1.02	33.13	-0.056
1.02	33.14	-0.056
1.02	33.16	-0.056
1.02	33.18	-0.056
1.03	33.19	-0.056
1.03	33.21	-0.056
1.03	33.23	-0.056
1.03	33.24	-0.056
1.03	33.26	-0.056
1.03	33.28	-0.056
1.03	33.29	-0.056
1.04	33.31	-0.056
1.04	33.33	-0.056
1.04	33.34	-0.056
1.04	33.36	-0.056
1.04	33.38	-0.056
1.05	33.39	-0.056
1.05	33.41	-0.056
1.05	33.43	-0.056
1.05	33.44	-0.056
1.05	33.46	-0.056
1.05	33.48	-0.056
1.05	33.49	-0.056
1.06	33.51	-0.056
1.06	33.53	-0.056
1.06	33.54	-0.056
1.06	33.56	-0.056
1.06	33.58	-0.056
1.07	33.59	-0.056
1.07	33.61	-0.056
1.07	33.63	-0.056
1.07	33.65	-0.056
1.07	33.66	-0.056
1.07	33.68	-0.056
1.08	33.70	-0.056
1.08	33.71	-0.056
1.08	33.73	-0.056
1.08	33.75	-0.056
1.08	33.76	-0.056
1.08	33.78	-0.056
1.08	33.80	-0.056
1.09	33.81	-0.056
1.09	33.83	-0.056
1.09	33.85	-0.056
1.09	33.86	-0.056
1.09	33.88	-0.056
1.09	33.90	-0.056
1.10	33.91	-0.056
1.10	33.93	-0.056
1.10	33.95	-0.056
1.10	33.96	-0.056
1.10	33.98	-0.056
1.11	34.00	-0.056
1.11	34.01	-0.056
1.11	34.03	-0.056
1.11	34.05	-0.056
1.11	34.06	-0.056
1.11	34.08	-0.056
1.12	34.10	-0.056
1.12	34.11	-0.056
1.12	34.13	-0.056
1.12	34.15	-0.056
1.12	34.16	-0.056
1.12	34.18	-0.056
1.13	34.20	-0.056
1.13	34.21	-0.056
1.13	34.23	-0.056
1.13	34.25	-0.056
1.13	34.26	-0.056
1.13	34.28	-0.056
1.13	34.30	-0.056
1.14	34.31	-0.056
1.14	34.33	-0.056
1.14	34.35	-0.056
1.14	34.36	-0.056
1.14	34.38	-0.056
1.14	34.40	-0.056
1.15	34.41	-0.056
1.15	34.43	-0.056
1.15	34.45	-0.056
1.15	34.46	-0.056
1.15	34.48	-0.056
1.16	34.50	-0.056
1.16	34.51	-0.056
1.16	34.53	-0.056
1.16	34.55	-0.056
1.16	34.56	-0.056
1.16	34.58	-0.056
1.17	34.60	-0.056
1.17	34.61	-0.056
1.17	34.63	-0.056
1.17	34.65	-0.056
1.17	34.66	-0.056
1.17	34.68	-0.056
1.18	34.70	-0.056
1.18	34.71	-0.056
1.18	34.73	-0.056
1.18	34.75	-0.056
1.18	34.76	-0.056
1.18	34.78	-0.056
1.18	34.80	-0.056
1.19	34.81	-0.056
1.19	34.83	-0.056
1.19	34.85	-0.056
1.19	34.86	-0.056
1.19	34.88	-0.056
1.19	34.90	-0.056
1.20	34.91	-0.056
1.20	34.93	-0.056
1.20	34.95	-0.056
1.20	34.96	-0.056
1.20	34.98	-0.056
1.21	35.00	-0.056
1.21	35.01	-0.056
1.21	35.03	-0.056
1.21	35.05	-0.056
1.21	35.06	-0.056
1.21	35.08	-0.056
1.22	35.10	-0.056
1.22	35.11	-0.056
1.22	35.13	-0.056
1.22	35.15	-0.056
1.22	35.16	-0.056
1.22	35.18	-0.056
1.23	35.20	-0.056
1.23	35.21	-0.056
1.23	35.23	-0.056
1.23	35.25	-0.056
1.23	35.26	-0.056
1.23	35.28	-0.056
1.23	35.30	-0.056
1.24	35.31	-0.056
1.24	35.33	-0.056
1.24	35.35	-0.056
1.24	35.36	-0.056
1.24	35.38	-0.056
1.24	35.40	-0.056
1.25	35.41	-0.056
1.25	35.43	-0.056
1.25	35.45	-0.056
1.25	35.46	-0.056
1.25	35.48	-0.056
1.26	35.50	-0.056
1.26	35.51	-0.056
1.26	35.53	-0.056
1.26	35.55	-0.056
1.26	35.56	-0.057
1.26	35.58	-0.057
1.27	35.60	-0.057
1.27	35.61	-0.057
1.27	35.63	-0.056
1.27	35.65	-0.056
1.27	35.66	-0.056
1.27	35.68	-0.056
1.28	35.70	-0.056
1.28	35.71	-0.056
1.28	35.73	-0.057
1.28	35.75	-0.057
1.28	35.76	-0.057
1.28	35.78	-0.057
1.28	35.80	-0.057
1.29	35.81	-0.057
1.29	35.83	-0.057
1.29	35.85	-0.057
1.29	35.86	-0.057
1.29	35.88	-0.057
1.29	35.90	-0.057
1.30	35.91	-0.057
1.30	35.93	-0.057
1.30	35.95	-0.057
1.30	35.96	-0.057
1.30	35.98	-0.057
1.31	36.00	-0.057
1.31	36.01	-0.057
1.31	36.03	-0.057
1.31	36.05	-0.057
1.31	36.06	-0.057
1.31	36.08	-0.057
1.32	36.10	-0.057
1.32	36.11	-0.057
1.32	36.13	-0.057
1.32	36.15	-0.057
1.32	36.16	-0.057
1.32	36.18	-0.057
1.33	36.20	-0.057
1.33	36.21	-0.057
1.33	36.23	-0.057
1.33	36.25	-0.057
1.33	36.26	-0.057
1.33	36.28	-0.057
1.33	36.30	-0.057
1.34	36.31	-0.057
1.34	36.33	-0.057
1.34	36.35	-0.057
1.34	36.36	-0.057
1.34	36.38	-0.057
1.34	36.40	-0.057
1.35	36.41	-0.057
1.35	36.43	-0.057
1.35	36.45	-0.057
1.35	36.46	-0.057
1.35	36.48	-0.057
1.36	36.50	-0.057
1.36	36.51	-0.057
1.36	36.53	-0.057
1.36	36.55	-0.057
1.36	36.56	-0.057
1.36	36.58	-0.057
1.37	36.60	-0.057
1.37	36.61	-0.057
1.37	36.63	-0.057
1.37	36.65	-0.057
1.37	36.66	-0.057
1.37	36.68	-0.057
1.38	36.70	-0.057
1.38	36.71	-0.057
1.38	36.73	-0.057
1.38	36.75	-0.057
1.38	36.76	-0.057
1.38	36.78	-0.057
1.38	36.80	-0.057
1.39	36.81	-0.057
1.39	36.83	-0.058
1.39	36.85	-0.058
1.39	36.86	-0.058
1.39	36.88	-0.058
1.39	36.90	-0.058
1.40	36.91	-0.058
1.40	36.93	-0.058
1.40	36.95	-0.058
1.40	36.96	-0.058
1.40	36.98	-0.058
1.41	37.00	-0.058
1.41	37.01	-0.058
1.41	37.03	-0.058
1.41	37.05	-0.058
1.41	37.06	-0.058
1.41	37.08	-0.058
1.42	37.10	-0.058
1.42	37.11	-0.058
1.42	37.13	-0.058
1.42	37.15	-0.058
1.42	37.16	-0.058
1.42	37.18	-0.058
1.43	37.20	-0.058
1.43	37.21	-0.058
1.43	37.23	-0.058
1.43	37.25	-0.058
1.43	37.26	-0.058
1.43	37.28	-0.058
1.43	37.30	-0.058
1.44	37.31	-0.058
1.44	37.33	-0.058
1.44	37.35	-0.058
1.44	37.36	-0.058
1.44	37.38	-0.058
1.44	37.40	-0.058
1.45	37.41	-0.058
1.45	37.43	-0.058
1.45	37.45	-0.058
1.45	37.46	-0.058
1.45	37.48	-0.058
1.46	37.50	-0.058
1.46	37.51	-0.058
1.46	37.53	-0.058
1.46	37.55	-0.058
1.46	37.56	-0.058
1.46	37.58	-0.058
1.47	37.60	-0.058
1.47	37.61	-0.058
1.47	37.63	-0.058
1.47	37.65	-0.058
1.47	37.66	-0.058
1.47	37.68	-0.058
1.48	37.70	-0.058
1.48	37.71	-0.058
1.48	37.73	-0.058
1.48	37.75	-0.058
1.48	37.76	-0.058
1.48	37.78	-0.058
1.48	37.80	-0.058
1.49	37.81	-0.058
1.49	37.83	-0.058
1.49	37.85	-0.058
1.49	37.86	-0.058
1.49	37.88	-0.058
1.49	37.90	-0.058
1.50	37.91	-0.058
1.50	37.93	-0.058
1.50	37.95	-0.058
1.50	37.97	-0.059
1.50	37.98	-0.059
1.51	38.00	-0.059
1.51	38.01	-0.059
1.51	38.03	-0.059
1.51	38.05	-0.059
1.51	38.06	-0.059
1.51	38.08	-0.059
1.52	38.10	-0.059
1.52	38.11	-0.059
1.52	38.13	-0.059
1.52	38.15	-0.059
1.52	38.16	-0.059
1.52	38.18	-0.059
1.53	38.20	-0.059
1.53	38.21	-0.059
1.53	38.23	-0.059
1.53	38.25	-0.059
1.53	38.26	-0.059
1.53	38.28	-0.059
1.53	38.30	-0.059
1.54	38.31	-0.059
1.54	38.33	-0.059
1.54	38.35	-0.059
1.54	38.36	-0.059
1.54	38.38	-0.059
1.54	38.40	-0.059
1.55	38.41	-0.059
1.55	38.43	-0.059
1.55	38.45	-0.059
1.55	38.46	-0.059
1.55	38.48	-0.059
1.56	38.50	-0.059
1.56	38.51	-0.059
1.56	38.53	-0.059
1.56	38.55	-0.059
1.56	38.56	-0.059
1.56	38.58	-0.059
1.57	38.60	-0.059
1.57	38.61	-0.059
1.57	38.63	-0.059
1.57	38.65	-0.059
1.57	38.66	-0.059
1.57	38.68	-0.059
1.58	38.70	-0.059
1.58	38.71	-0.059
1.58	38.73	-0.059
1.58	38.75	-0.060
1.58	38.76	-0.060
1.58	38.78	-0.060
1.58	38.80	-0.060
1.59	38.81	-0.060
1.59	38.83	-0.060
1.59	38.85	-0.060
1.59	38.86	-0.060
1.59	38.88	-0.060
1.59	38.90	-0.060
1.60	38.91	-0.060
1.60	38.93	-0.060
1.60	38.95	-0.060
1.60	38.96	-0.060
1.60	38.98	-0.060
1.61	39.00	-0.060
1.61	39.01	-0.060
1.61	39.03	-0.060
1.61	39.05	-0.060
1.61	39.06	-0.060
1.61	39.08	-0.060
1.62	39.10	-0.060
1.62	39.11	-0.060
1.62	39.13	-0.060
1.62	39.15	-0.060
1.62	39.16	-0.060
1.62	39.18	-0.060
1.63	39.20	-0.060
1.63	39.21	-0.060
1.63	39.23	-0.060
1.63	39.25	-0.060
1.63	39.26	-0.060
1.63	39.28	-0.060
1.63	39.30	-0.060
1.64	39.31	-0.060
1.64	39.33	-0.060
1.64	39.35	-0.060
1.64	39.36	-0.060
1.64	39.38	-0.060
1.64	39.40	-0.060
1.65	39.41	-0.060
1.65	39.43	-0.060
1.65	39.45	-0.060
1.65	39.46	-0.060
1.65	39.48	-0.060
1.66	39.50	-0.060
1.66	39.51	-0.060
1.66	39.53	-0.060
1.66	39.55	-0.060
1.66	39.56	-0.060
1.66	39.58	-0.060
1.67	39.60	-0.060
1.67	39.61	-0.060
1.67	39.63	-0.060
1.67	39.65	-0.060
1.67	39.66	-0.060
1.67	39.68	-0.060
1.68	39.70	-0.061
1.68	39.71	-0.061
1.68	39.73	-0.061
1.68	39.75	-0.061
1.68	39.76	-0.061
1.68	39.78	-0.061
1.68	39.80	-0.061
1.69	39.81	-0.061
1.69	39.83	-0.061
1.69	39.85	-0.061
1.69	39.86	-0.061
1.69	39.88	-0.061
1.69	39.90	-0.061
1.70	39.91	-0.061
1.70	39.93	-0.061
1.70	39.95	-0.061
1.70	39.96	-0.061
1.70	39.98	-0.061
1.71	40.00	-0.061
1.71	40.01	-0.061
1.71	40.03	-0.061
1.71	40.05	-0.061
1.71	40.06	-0.061
1.71	40.08	-0.061
1.72	40.10	-0.061
1.72	40.11	-0.061
1.72	40.13	-0.061
1.72	40.15	-0.061
1.72	40.16	-0.061
1.72	40.18	-0.061
1.73	40.20	-0.061
1.73	40.21	-0.061
1.73	40.23	-0.061
1.73	40.25	-0.061
1.73	40.26	-0.061
1.73	40.28	-0.061
1.73	40.30	-0.061
1.74	40.31	-0.061
1.74	40.33	-0.061
1.74	40.35	-0.061
1.74	40.36	-0.061
1.74	40.38	-0.061
1.74	40.40	-0.061
1.75	40.41	-0.061
1.75	40.43	-0.061
1.75	40.45	-0.061
1.75	40.46	-0.061
1.75	40.48	-0.061
1.76	40.50	-0.061
1.76	40.51	-0.061
1.76	40.53	-0.061
1.76	40.55	-0.061
