Filename	LLM_EP0902_5%01_Oscillatory_temperature_ramp 
Instrument name	5333-0626
Operator	LIMING
rundate	30/04/2025
Sample name	LLM_EP0902_5%01_Oscillatory_temperature_ramp 
Geometry name	8.0mm parallel plate, UPP Stainless steel  - 119113 new 30 11 22
Procedure name	Amplitude sweep
	Temperature ramp
	Temperature ramp
	Temperature ramp
	Temperature ramp
	Sample
proceduresegments	Amplitude sweep#Temperature ramp#Temperature ramp#Temperature ramp#Temperature ramp
[step]
Temperature ramp - 2
Storage modulus	Loss modulus	Tan(delta)	Angular frequency	Oscillation torque	Step time	Temperature	Raw phase	Oscillation displacement
MPa	MPa		rad/s	µN.m	s	°C	°	rad
1.99936e-3	0.0243990	12.2034	10.0001	0.243969	323.379	99.01	101.253	2.43877e-5
2.11317e-3	0.0255427	12.0874	10.0001	0.256384	330.164	98.76	100.514	2.45420e-5
2.09128e-3	0.0269737	12.8982	10.0001	0.269914	337.092	98.54	100.014	2.45074e-5
2.27243e-3	0.0284307	12.5112	10.0001	0.283424	343.838	98.41	99.1535	2.44741e-5
2.29547e-3	0.0297479	12.9594	10.0001	0.297505	350.686	98.10	98.7128	2.45852e-5
2.41684e-3	0.0316607	13.1000	10.0001	0.313632	357.442	97.86	97.9781	2.43974e-5
2.51709e-3	0.0336215	13.3573	10.0001	0.332982	364.303	97.66	97.3498	2.44273e-5
2.63245e-3	0.0357394	13.5765	10.0001	0.353401	371.198	97.42	96.7375	2.44241e-5
2.62269e-3	0.0374177	14.2669	10.0001	0.372058	377.988	97.21	96.4519	2.45728e-5
2.79071e-3	0.0394549	14.1380	10.0001	0.390412	384.835	96.98	95.8803	2.44812e-5
2.87014e-3	0.0417607	14.5500	10.0001	0.412611	391.685	96.74	95.4487	2.44605e-5
3.04627e-3	0.0442380	14.5220	10.0001	0.436326	398.441	96.56	94.9184	2.44377e-5
3.20545e-3	0.0465249	14.5143	10.0001	0.459842	405.191	96.32	94.4828	2.45039e-5
3.34914e-3	0.0492730	14.7121	10.0001	0.485640	412.132	96.03	94.0681	2.44509e-5
3.46241e-3	0.0520605	15.0359	10.0001	0.513435	418.867	95.84	93.7266	2.44762e-5
3.57102e-3	0.0548634	15.3635	10.0001	0.541288	425.103	95.64	93.4236	2.44940e-5
3.63458e-3	0.0582834	16.0358	10.0001	0.573467	432.115	95.40	93.1601	2.44320e-5
3.85791e-3	0.0617911	16.0168	10.0001	0.607505	438.920	95.24	92.7741	2.44211e-5
4.10587e-3	0.0661256	16.1051	10.0001	0.647600	445.723	94.88	92.3785	2.43370e-5
4.18455e-3	0.0704577	16.8376	10.0001	0.692080	452.573	94.67	92.1675	2.44098e-5
4.38280e-3	0.0748337	17.0744	10.0001	0.735385	459.410	94.50	91.8892	2.44259e-5
4.57859e-3	0.0796532	17.3969	10.0001	0.781626	466.271	94.24	91.6342	2.43957e-5
4.79978e-3	0.0845363	17.6125	10.0001	0.830158	473.065	94.01	91.3897	2.44166e-5
4.94332e-3	0.0892080	18.0462	10.0001	0.878496	479.300	93.78	91.2245	2.44868e-5
5.19008e-3	0.0946731	18.2412	10.0001	0.929895	485.473	93.61	91.0038	2.44233e-5
5.33243e-3	0.100528	18.8522	10.0001	0.987364	492.252	93.39	90.8636	2.44218e-5
5.60134e-3	0.106939	19.0917	10.0001	1.04914	499.060	93.20	90.6674	2.43961e-5
5.86705e-3	0.113868	19.4081	10.0001	1.11681	505.822	92.94	90.4928	2.43910e-5
6.22782e-3	0.121191	19.4596	10.0001	1.18837	512.803	92.72	90.2916	2.43837e-5
6.34335e-3	0.128943	20.3273	10.0001	1.26517	519.582	92.44	90.2224	2.44010e-5
6.81943e-3	0.136965	20.0846	10.0001	1.34337	526.415	92.24	90.0095	2.43906e-5
7.06069e-3	0.146229	20.7103	10.0001	1.43257	533.221	92.03	89.9139	2.43637e-5
7.59513e-3	0.156189	20.5644	10.0001	1.52837	540.006	91.81	89.7226	2.43349e-5
7.89176e-3	0.167459	21.2194	10.0001	1.63744	546.862	91.62	89.6389	2.43161e-5
8.34455e-3	0.179472	21.5077	10.0001	1.75498	553.628	91.34	89.5178	2.43182e-5
8.73661e-3	0.193474	22.1452	10.0001	1.88711	560.229	91.17	89.4355	2.42554e-5
9.59230e-3	0.207474	21.6292	10.0001	2.02587	567.035	90.92	89.2363	2.42806e-5
9.78139e-3	0.221111	22.6053	10.0001	2.16724	573.743	90.67	89.2334	2.43729e-5
0.0104515	0.234045	22.3935	10.0001	2.29828	579.878	90.45	89.1108	2.44172e-5
0.0112199	0.249221	22.2123	10.0001	2.44109	586.515	90.24	88.9874	2.43571e-5
0.0117489	0.265786	22.6221	10.0001	2.60281	593.285	90.01	88.9352	2.43498e-5
0.0123223	0.283886	23.0384	10.0001	2.77785	599.934	89.79	88.8862	2.43308e-5
0.0133279	0.304313	22.8328	10.0001	2.97145	606.767	89.55	88.7702	2.42773e-5
0.0137899	0.326767	23.6960	10.0001	3.19065	613.513	89.34	88.7721	2.42772e-5
0.0150841	0.348678	23.1156	10.0001	3.40928	620.089	89.12	88.6352	2.43117e-5
0.0161993	0.372831	23.0152	10.0001	3.64342	626.787	88.92	88.5505	2.42962e-5
0.0174550	0.401514	23.0028	10.0001	3.91129	633.645	88.66	88.4729	2.42172e-5
0.0181130	0.430365	23.7599	10.0001	4.20357	640.336	88.52	88.4856	2.42830e-5
0.0191831	0.461367	24.0507	10.0001	4.50326	647.075	88.23	88.4523	2.42656e-5
0.0210103	0.494983	23.5591	10.0001	4.82621	653.837	88.02	88.3437	2.42398e-5
0.0223154	0.529755	23.7394	10.0001	5.17255	660.722	87.79	88.3088	2.42723e-5
0.0237933	0.569640	23.9412	10.0001	5.54974	667.407	87.54	88.2758	2.42192e-5
0.0253591	0.614372	24.2269	10.0001	5.97697	674.394	87.36	88.2521	2.41819e-5
0.0281988	0.660113	23.4093	10.0001	6.42546	681.159	87.09	88.1237	2.41941e-5
0.0312348	0.708330	22.6776	10.0001	6.89798	687.938	86.91	88.0026	2.42036e-5
0.0335229	0.759160	22.6460	10.0001	7.39932	694.099	86.65	87.9601	2.42248e-5
0.0361248	0.811537	22.4648	10.0001	7.91703	700.858	86.48	87.9044	2.42449e-5
0.0391857	0.872821	22.2740	10.0001	8.48875	707.763	86.19	87.8465	2.41723e-5
0.0419497	0.938985	22.3836	10.0001	9.13169	714.492	85.99	87.8249	2.41686e-5
0.0465866	1.01192	21.7212	10.0001	9.82325	721.394	85.74	87.7142	2.41237e-5
0.0519504	1.09080	20.9969	10.0001	10.5826	728.217	85.53	87.5924	2.41082e-5
0.0571054	1.17980	20.6601	10.0001	11.4282	735.140	85.25	87.5176	2.40698e-5
0.0620012	1.27045	20.4908	10.0001	12.3320	741.896	85.09	87.4677	2.41186e-5
0.0655980	1.36810	20.8558	10.0001	13.2821	748.707	84.85	87.4909	2.41235e-5
0.0744470	1.47613	19.8279	10.0001	14.2914	755.598	84.62	87.3238	2.40529e-5
0.0847586	1.60236	18.9050	10.0001	15.4593	762.486	84.39	87.1575	2.39665e-5
0.0938151	1.72960	18.4363	10.0001	16.7384	769.266	84.13	87.0580	2.40403e-5
0.101798	1.86430	18.3138	10.0001	18.0579	776.067	83.97	87.0159	2.40587e-5
0.116943	2.03337	17.3876	10.0001	19.5406	782.891	83.67	86.8260	2.38669e-5
0.130076	2.21594	17.0357	10.0001	21.3111	789.525	83.47	86.7356	2.38827e-5
0.146924	2.39424	16.2958	10.0001	23.1085	796.394	83.25	86.5636	2.39640e-5
0.163303	2.59196	15.8720	10.0001	24.9908	803.207	83.06	86.4503	2.39374e-5
0.180127	2.79395	15.5110	10.0001	26.9928	809.935	82.79	86.3482	2.39834e-5
0.198191	3.00184	15.1463	10.0001	29.0437	816.611	82.63	86.2423	2.40154e-5
0.225207	3.24038	14.3884	10.0001	31.2290	823.364	82.31	86.0255	2.39174e-5
0.251026	3.50924	13.9796	10.0001	33.7654	830.278	82.15	85.8905	2.38749e-5
0.279186	3.79237	13.5837	10.0001	36.5171	837.110	81.90	85.7528	2.38895e-5
0.310959	4.05165	13.0295	10.0001	39.2473	843.277	81.70	85.5583	2.40281e-5
0.346217	4.36693	12.6133	10.0001	42.0766	849.997	81.44	85.3954	2.38961e-5
0.390735	4.70654	12.0454	10.0001	45.3103	856.082	81.26	85.1636	2.38688e-5
0.440070	5.09973	11.5884	10.0001	48.9290	862.834	81.06	84.9565	2.37829e-5
0.504140	5.53425	10.9776	10.0001	52.9920	869.607	80.88	84.6615	2.37227e-5
0.566424	6.00683	10.6048	10.0001	57.5259	876.464	80.59	84.4566	2.37228e-5
0.654407	6.56994	10.0395	10.0001	62.5291	883.300	80.40	84.1289	2.35650e-5
0.751178	7.16173	9.53400	10.0001	68.2868	890.089	80.14	83.8026	2.35967e-5
0.851703	7.74055	9.08832	10.0001	74.2026	896.949	79.86	83.4859	2.37121e-5
0.942916	8.29142	8.79338	10.0001	79.9913	903.076	79.73	83.2534	2.38555e-5
1.07374	8.99479	8.37705	10.0001	85.9594	909.815	79.47	82.9043	2.36169e-5
1.22413	9.75979	7.97286	10.0001	93.2296	916.570	79.27	82.5311	2.35924e-5
1.43400	10.7377	7.48792	10.0001	101.499	923.497	79.00	82.0337	2.33247e-5
1.61339	11.5394	7.15227	10.0001	110.969	930.289	78.75	81.6492	2.37126e-5
1.83519	12.5536	6.84048	10.0001	119.689	936.983	78.58	81.2514	2.34915e-5
