Filename	LLM_EP0904_15%01_Oscillatory temperature sweep_Flow
Instrument name	5333-0626
Operator	liming
rundate	14/05/2025
Sample name	LLM_EP0904_15%01_Oscillatory temperature sweep_Flow
Geometry name	8.0mm parallel plate, UPP Stainless steel  - 119113 new 30 11 22
Procedure name	Sample
	Temperature ramp
	Temperature ramp
	Temperature ramp
	Temperature ramp
	Flow sweep
	Flow sweep
	Flow sweep
	Flow sweep
	Flow sweep
	Flow sweep
	Axial
	Sample
proceduresegments	Temperature ramp#Temperature ramp#Temperature ramp#Temperature ramp#Flow sweep#Flow sweep#Flow sweep#Flow sweep#Flow sweep#Flow sweep#Axial
[step]
Temperature ramp - 1
Storage modulus	Loss modulus	Tan(delta)	Angular frequency	Oscillation torque	Step time	Temperature	Raw phase	Oscillation displacement
MPa	MPa		rad/s	µN.m	s	°C	°	rad
7.59875	11.7142	1.54159	10.0001	143.304	585.780	89.74	56.6232	2.56535e-5
7.32851	11.1820	1.52583	10.0001	137.427	592.690	89.94	56.3742	2.56926e-5
6.90609	10.6364	1.54015	10.0001	131.436	599.501	90.16	56.6405	2.58979e-5
6.62228	10.1343	1.53033	10.0001	124.735	606.338	90.36	56.4924	2.57407e-5
6.32589	9.52998	1.50650	10.0001	118.495	613.171	90.67	56.1030	2.58747e-5
6.00881	9.06997	1.50945	10.0001	112.434	620.030	90.90	56.1727	2.58071e-5
5.73236	8.71966	1.52113	10.0001	107.333	626.891	91.08	56.3900	2.56828e-5
5.45794	8.22588	1.50714	10.0001	102.224	633.688	91.34	56.1664	2.58516e-5
5.18445	7.86787	1.51759	10.0001	97.1994	640.515	91.52	56.3633	2.57500e-5
4.93068	7.49561	1.52020	10.0001	92.6273	647.302	91.81	56.4238	2.57666e-5
4.63796	7.05671	1.52151	10.0001	87.7789	654.124	91.97	56.4649	2.59391e-5
4.54076	6.88341	1.51591	10.0001	83.7824	660.418	92.20	56.3752	2.53527e-5
4.23514	6.51698	1.53879	10.0001	80.8277	667.144	92.43	56.7845	2.59454e-5
4.14090	6.27500	1.51537	10.0001	76.7167	674.046	92.70	56.3918	2.54546e-5
3.87843	5.98494	1.54314	10.0001	73.8976	680.808	92.91	56.8816	2.58455e-5
3.81635	5.59243	1.46539	10.0001	69.5456	687.621	93.07	55.5321	2.56229e-5
3.56710	5.47141	1.53385	10.0001	67.1973	694.479	93.35	56.7467	2.56577e-5
3.39533	5.12310	1.50886	10.0001	63.7013	701.337	93.58	56.3304	2.58475e-5
3.21036	5.05136	1.57346	10.0001	61.2264	708.090	93.81	57.4318	2.55087e-5
3.14208	4.68449	1.49089	10.0001	58.1343	714.926	94.02	56.0341	2.56990e-5
2.91423	4.50729	1.54665	10.0001	55.5855	721.795	94.26	57.0106	2.58221e-5
2.77724	4.26631	1.53617	10.0001	52.5486	728.623	94.49	56.8447	2.57350e-5
2.60353	4.09552	1.57306	10.0001	50.1157	735.422	94.70	57.4734	2.57440e-5
2.55063	3.92309	1.53809	10.0001	47.7699	742.246	94.94	56.8958	2.54495e-5
2.45390	3.73094	1.52041	10.0001	45.8950	749.123	95.17	56.6026	2.56201e-5
2.38833	3.58601	1.50147	10.0001	43.9959	755.856	95.37	56.2798	2.54548e-5
2.25548	3.45440	1.53156	10.0001	42.4655	762.715	95.59	56.8109	2.56588e-5
2.19362	3.41270	1.55574	10.0001	41.1339	769.452	95.87	57.2237	2.52723e-5
2.02807	3.23047	1.59288	10.0001	39.6573	776.394	96.11	57.8480	2.59133e-5
1.91333	3.03717	1.58738	10.0001	37.1801	783.107	96.29	57.7711	2.58172e-5
1.94278	3.03608	1.56275	10.0001	35.9985	789.923	96.50	57.3650	2.48922e-5
1.77546	2.89495	1.63054	10.0001	35.3291	796.737	96.75	58.4715	2.59281e-5
1.67504	2.65662	1.58601	10.0001	32.7115	803.574	97.01	57.7760	2.59599e-5
1.68875	2.51845	1.49131	10.0001	30.7437	810.477	97.29	56.1710	2.52705e-5
1.50380	2.51423	1.67192	10.0001	30.3165	817.272	97.41	59.1382	2.57901e-5
1.45695	2.33128	1.60011	10.0001	28.3477	824.110	97.66	58.0318	2.57030e-5
1.39344	2.24300	1.60969	10.0001	27.0550	830.854	97.84	58.1937	2.55384e-5
1.30954	2.13776	1.63245	10.0001	25.8615	837.681	98.07	58.5644	2.57125e-5
1.24102	2.09859	1.69102	10.0001	24.9052	844.562	98.36	59.4632	2.54596e-5
1.21694	2.07028	1.70123	10.0001	24.2899	851.440	98.60	59.6174	2.52072e-5
1.17929	1.89252	1.60479	10.0001	23.0509	858.139	98.88	58.1514	2.57648e-5
1.07600	1.85690	1.72575	10.0001	22.1231	865.008	99.02	59.9996	2.56943e-5
1.08937	1.73492	1.59260	10.0001	20.8335	871.801	99.24	57.9738	2.53542e-5
1.01788	1.67496	1.64553	10.0001	20.1616	878.659	99.45	58.8225	2.56446e-5
0.991955	1.57968	1.59249	10.0001	19.0943	885.485	99.80	57.9937	2.55204e-5
0.862934	1.50422	1.74315	10.0001	18.2002	892.305	99.92	60.2995	2.61646e-5
0.898373	1.44516	1.60864	10.0001	17.0622	899.115	100.21	58.2762	2.50006e-5
0.851627	1.42407	1.67218	10.0001	16.9137	905.885	100.42	59.2706	2.54172e-5
0.746018	1.35371	1.81458	10.0001	16.1831	912.801	100.57	61.3143	2.61055e-5
0.754330	1.31008	1.73675	10.0001	15.2429	919.531	100.81	60.2444	2.51440e-5
0.756706	1.22185	1.61470	10.0001	14.6391	925.850	101.05	58.4175	2.54062e-5
0.712595	1.19069	1.67092	10.0001	14.1946	932.737	101.26	59.3002	2.55155e-5
0.658001	1.16492	1.77039	10.0001	13.7291	939.532	101.51	60.7534	2.55937e-5
0.660618	1.12862	1.70843	10.0001	13.1950	946.279	101.76	59.8763	2.51694e-5
0.610469	1.06032	1.73689	10.0001	12.6709	953.116	101.93	60.3089	2.58364e-5
0.624101	1.04683	1.67734	10.0001	12.1890	959.948	102.19	59.4363	2.49526e-5
0.541772	0.963935	1.77923	10.0001	11.6603	966.729	102.43	60.9370	2.63098e-5
0.577753	0.941927	1.63033	10.0001	10.9653	973.611	102.63	58.7452	2.47664e-5
0.555003	0.939775	1.69328	10.0001	11.0479	980.387	102.89	59.7112	2.52610e-5
0.531637	0.831728	1.56447	10.0001	10.2563	987.183	103.07	57.7191	2.59444e-5
0.462932	0.845279	1.82592	10.0001	9.92889	994.026	103.38	61.6192	2.57144e-5
0.460115	0.820382	1.78299	10.0001	9.49974	1000.85	103.62	61.0489	2.52129e-5
0.415680	0.725507	1.74535	10.0001	8.80577	1007.77	103.78	60.5717	2.63031e-5
0.382058	0.730644	1.91239	10.0001	8.38760	1013.86	103.99	62.7913	2.54021e-5
0.430512	0.726228	1.68689	10.0001	8.24371	1020.79	104.20	59.7152	2.43905e-5
0.371525	0.665749	1.79193	10.0001	8.03400	1027.05	104.40	61.2631	2.63259e-5
0.344735	0.603752	1.75135	10.0001	7.22682	1033.92	104.65	60.7446	2.59808e-5
0.358931	0.582727	1.62351	10.0001	6.83673	1040.65	104.91	58.8384	2.49771e-5
0.347764	0.516456	1.48507	10.0001	6.42054	1047.33	105.09	56.5521	2.58074e-5
0.311403	0.543054	1.74389	10.0001	6.34951	1054.12	105.38	60.6957	2.53649e-5
0.315321	0.542839	1.72155	10.0001	6.26110	1060.95	105.56	60.3725	2.49430e-5
0.315925	0.500746	1.58501	10.0001	6.01554	1067.81	105.78	58.2975	2.54264e-5
0.292858	0.505644	1.72659	10.0001	5.93099	1074.61	106.01	60.4877	2.53957e-5
0.271558	0.467914	1.72307	10.0001	5.58573	1081.37	106.20	60.4852	2.58436e-5
0.291743	0.474446	1.62624	10.0001	5.45712	1088.14	106.48	58.9988	2.45273e-5
0.255844	0.445118	1.73980	10.0001	5.34908	1095.14	106.71	60.7615	2.60842e-5
0.251350	0.427548	1.70101	10.0001	5.01185	1101.98	106.90	60.2206	2.53085e-5
0.213177	0.382384	1.79374	10.0001	4.62766	1108.72	107.19	61.6356	2.64904e-5
0.230110	0.404804	1.75917	10.0001	4.51079	1115.60	107.36	61.1073	2.42699e-5
0.214268	0.360021	1.68024	10.0001	4.34442	1122.40	107.61	60.0395	2.60059e-5
0.209974	0.358728	1.70844	10.0001	4.16608	1129.17	107.82	60.4669	2.51350e-5
0.212947	0.348743	1.63769	10.0001	4.08411	1135.44	108.00	59.4053	2.50748e-5
0.192293	0.342494	1.78110	10.0001	4.01473	1142.29	108.26	61.5542	2.56372e-5
0.208184	0.310471	1.49133	10.0001	3.72490	1149.09	108.46	57.0260	2.50363e-5
0.200256	0.297019	1.48319	10.0001	3.62823	1155.93	108.77	56.9186	2.54589e-5
0.189092	0.301084	1.59226	10.0001	3.57359	1162.83	108.99	58.8030	2.52526e-5
0.162529	0.307139	1.88975	10.0001	3.55705	1169.61	109.15	63.1098	2.56908e-5
0.168479	0.313958	1.86348	10.0001	3.50193	1176.36	109.43	62.7487	2.46662e-5
0.177050	0.267021	1.50817	10.0001	3.25798	1183.17	109.63	57.4768	2.55901e-5
0.179164	0.256394	1.43106	10.0001	3.12003	1189.98	109.86	56.0871	2.51204e-5
0.139945	0.276755	1.97761	10.0001	3.20358	1196.81	110.12	64.3066	2.59457e-5
0.142471	0.251846	1.76770	10.0001	2.92584	1203.67	110.34	61.6882	2.54406e-5
0.133984	0.246825	1.84219	10.0001	2.83802	1209.98	110.55	62.7390	2.54211e-5
0.131628	0.245507	1.86516	10.0001	2.78121	1216.75	110.76	63.0493	2.51150e-5
0.133598	0.219082	1.63986	10.0001	2.60039	1223.57	110.94	59.9410	2.55516e-5
0.148630	0.205259	1.38101	10.0001	2.48101	1230.44	111.22	55.3585	2.47342e-5
0.137369	0.214537	1.56176	10.0001	2.54780	1237.29	111.46	58.6770	2.52321e-5
0.123189	0.186407	1.51318	10.0001	2.32394	1244.10	111.67	58.0246	2.63051e-5
0.125562	0.202326	1.61137	10.0001	2.30663	1250.94	111.84	59.5912	2.44546e-5
0.121200	0.186239	1.53663	10.0001	2.25008	1257.69	112.15	58.4436	2.56059e-5
0.125547	0.187696	1.49502	10.0001	2.21034	1264.59	112.37	57.6845	2.47534e-5
0.108740	0.158667	1.45914	10.0001	2.01481	1271.51	112.59	57.2873	2.65742e-5
0.104125	0.167062	1.60443	10.0001	1.93911	1278.21	112.79	59.7832	2.49467e-5
0.0996391	0.159117	1.59694	10.0001	1.88735	1284.47	113.04	59.7457	2.54806e-5
0.0893692	0.144229	1.61386	10.0001	1.74101	1291.37	113.22	60.2195	2.60573e-5
0.0961396	0.153550	1.59715	10.0001	1.73433	1298.16	113.48	59.8166	2.42837e-5
0.0931740	0.155265	1.66640	10.0001	1.79402	1305.06	113.72	60.9214	2.51144e-5
0.0938513	0.142683	1.52031	10.0001	1.70203	1311.79	113.93	58.6220	2.53278e-5
0.0854954	0.142049	1.66148	10.0001	1.66567	1318.64	114.15	61.0239	2.55125e-5
0.0939372	0.126955	1.35149	10.0001	1.54990	1325.46	114.35	55.5468	2.50378e-5
0.0900962	0.127198	1.41180	10.0001	1.54280	1332.38	114.60	56.7924	2.52406e-5
0.0733527	0.118319	1.61302	10.0001	1.44402	1338.60	114.82	60.6575	2.64603e-5
0.0814069	0.121605	1.49379	10.0001	1.39375	1345.56	115.01	58.4831	2.42998e-5
0.0655910	0.108647	1.65644	10.0001	1.32757	1352.30	115.27	61.5982	2.67307e-5
0.0762669	0.115849	1.51899	10.0001	1.29739	1359.20	115.48	59.0661	2.38923e-5
0.0663783	0.0951376	1.43326	10.0001	1.20383	1365.95	115.74	57.9624	2.66764e-5
0.0646100	0.101475	1.57058	10.0001	1.16492	1372.76	115.96	60.3480	2.48119e-5
0.0627132	0.0945557	1.50775	10.0001	1.12751	1379.73	116.16	59.4228	2.55339e-5
0.0664619	0.102553	1.54303	10.0001	1.15743	1386.44	116.41	59.8280	2.42654e-5
0.0619264	0.0874904	1.41281	10.0001	1.08546	1393.23	116.64	57.8062	2.61103e-5
0.0556787	0.0856920	1.53905	10.0001	1.01821	1400.14	116.80	60.3223	2.56752e-5
0.0650717	0.0858533	1.31936	10.0001	1.00712	1406.92	117.09	55.8542	2.41462e-5
0.0588918	0.0773207	1.31293	10.0001	0.975013	1413.75	117.39	56.0546	2.60160e-5
0.0598426	0.0770219	1.28708	10.0001	0.935923	1420.60	117.53	55.4689	2.48953e-5
0.0573861	0.0783386	1.36512	10.0001	0.941250	1427.42	117.79	57.1716	2.51086e-5
0.0487432	0.0755020	1.54897	10.0001	0.904427	1434.26	117.99	60.9738	2.60506e-5
0.0555015	0.0702419	1.26559	10.0001	0.847145	1441.20	118.27	55.2904	2.46561e-5
0.0512297	0.0704001	1.37420	10.0001	0.850713	1448.02	118.45	57.7710	2.54223e-5
0.0536069	0.0706452	1.31784	10.0001	0.841801	1454.74	118.65	56.4994	2.47126e-5
0.0420161	0.0639737	1.52260	10.0001	0.785836	1461.51	118.93	61.2009	2.67703e-5
0.0450033	0.0617607	1.37236	10.0001	0.725518	1468.37	119.20	58.2918	2.48515e-5
0.0446912	0.0614479	1.37494	10.0001	0.725946	1475.28	119.41	58.3724	2.50162e-5
0.0440849	0.0638531	1.44841	10.0001	0.740183	1482.06	119.60	59.7504	2.49031e-5
0.0432194	0.0542167	1.25445	10.0001	0.679513	1488.81	119.87	56.1443	2.58835e-5
0.0396005	0.0573434	1.44805	10.0001	0.668564	1495.63	120.04	60.2670	2.51791e-5
0.0401472	0.0549380	1.36841	10.0001	0.649311	1502.43	120.22	58.7796	2.51380e-5
0.0400199	0.0482039	1.20450	10.0001	0.601551	1509.22	120.51	55.4665	2.55664e-5
0.0396910	0.0528028	1.33035	10.0001	0.614400	1516.15	120.73	58.1188	2.45708e-5
0.0389872	0.0498268	1.27803	10.0001	0.605215	1522.91	120.97	57.1779	2.53850e-5
0.0323571	0.0489532	1.51291	10.0001	0.578437	1529.74	121.21	62.4772	2.60590e-5
0.0365046	0.0482482	1.32170	10.0001	0.557017	1536.57	121.39	58.4233	2.44608e-5
0.0371736	0.0425207	1.14384	10.0001	0.535608	1543.46	121.68	54.5043	2.55021e-5
0.0339953	0.0443949	1.30591	10.0001	0.529553	1550.36	121.86	58.5555	2.53076e-5
0.0343637	0.0424078	1.23409	10.0001	0.511224	1557.15	122.12	57.0246	2.51507e-5
0.0316860	0.0445797	1.40692	10.0001	0.516918	1563.92	122.31	60.8767	2.51913e-5
0.0326866	0.0406184	1.24266	10.0001	0.488041	1570.68	122.57	57.5403	2.52140e-5
0.0319953	0.0388262	1.21350	10.0001	0.470828	1577.50	122.75	57.0710	2.53122e-5
0.0313240	0.0386657	1.23438	10.0001	0.462576	1584.34	123.03	57.6673	2.51386e-5
0.0271880	0.0404501	1.48779	10.0001	0.464814	1591.17	123.19	63.3069	2.55318e-5
0.0285514	0.0396865	1.39000	10.0001	0.452367	1598.00	123.42	61.3294	2.48728e-5
0.0280937	0.0356342	1.26841	10.0001	0.427401	1604.80	123.75	59.1980	2.56200e-5
0.0268214	0.0353347	1.31741	10.0001	0.412873	1611.53	123.89	60.5247	2.52977e-5
0.0238108	0.0340217	1.42884	10.0001	0.394752	1618.37	124.14	63.5028	2.58245e-5
0.0240934	0.0319196	1.32483	10.0001	0.368510	1624.67	124.33	61.6222	2.52617e-5
0.0230467	0.0334387	1.45091	10.0001	0.373271	1631.48	124.58	64.1560	2.49838e-5
0.0248302	0.0345872	1.39295	10.0001	0.383103	1638.35	124.87	62.5326	2.44411e-5
0.0235932	0.0316264	1.34048	10.0001	0.369816	1645.22	125.02	62.1044	2.57037e-5
0.0236635	0.0294025	1.24253	10.0001	0.345137	1652.02	125.21	60.2382	2.53423e-5
0.0235974	0.0289488	1.22678	10.0001	0.337332	1658.88	125.50	59.9502	2.50835e-5
0.0215896	0.0232934	1.07892	10.0001	0.292875	1665.74	125.65	57.6764	2.64234e-5
0.0216036	0.0276555	1.28013	10.0001	0.304207	1672.47	125.91	61.9218	2.41359e-5
0.0187625	0.0270378	1.44106	10.0001	0.306457	1679.30	126.20	66.2232	2.57946e-5
0.0203883	0.0251934	1.23568	10.0001	0.286761	1686.19	126.43	61.7485	2.49346e-5
0.0167618	0.0262271	1.56470	10.0001	0.290335	1692.86	126.60	69.2988	2.57529e-5
0.0182448	0.0236476	1.29613	10.0001	0.265702	1699.80	126.84	64.2732	2.51711e-5
0.0181215	0.0230900	1.27418	10.0001	0.259153	1706.57	127.11	63.9811	2.50816e-5
0.0176444	0.0234116	1.32685	10.0001	0.259956	1713.43	127.31	65.2491	2.50785e-5
0.0164328	0.0232259	1.41339	10.0001	0.256381	1720.21	127.49	67.5811	2.53773e-5
0.0163278	0.0223616	1.36954	10.0001	0.246340	1727.00	127.71	67.0319	2.52234e-5
0.0164921	0.0233143	1.41366	10.0001	0.250881	1734.00	127.96	67.5321	2.47281e-5
0.0162543	0.0214373	1.31887	10.0001	0.239716	1740.79	128.25	66.3154	2.54666e-5
0.0161266	0.0208415	1.29237	10.0001	0.231207	1747.63	128.47	66.0073	2.52039e-5
0.0153401	0.0197553	1.28782	10.0001	0.220366	1754.56	128.63	66.7470	2.54892e-5
0.0149068	0.0196133	1.31574	10.0001	0.214907	1761.29	128.89	67.6696	2.52047e-5
0.0145823	0.0197955	1.35750	10.0001	0.214012	1768.10	129.12	68.6664	2.50441e-5
0.0140286	0.0176181	1.25588	10.0001	0.197050	1775.01	129.40	67.8342	2.57593e-5
0.0139105	0.0187844	1.35038	10.0001	0.199652	1781.13	129.55	69.4024	2.47419e-5
0.0135889	0.0178093	1.31058	10.0001	0.193824	1787.78	129.77	69.2773	2.53157e-5
0.0142203	0.0169165	1.18960	10.0001	0.185536	1794.58	130.03	66.4610	2.50065e-5
0.0125217	0.0173240	1.38351	10.0001	0.186349	1801.38	130.24	71.8735	2.54214e-5
0.0130511	0.0167403	1.28267	10.0001	0.179374	1808.22	130.48	69.6770	2.49887e-5
0.0116049	0.0167340	1.44197	10.0001	0.179189	1815.12	130.67	74.1432	2.56193e-5
0.0130815	0.0155341	1.18748	10.0001	0.167288	1821.92	130.95	68.1437	2.48551e-5
0.0115661	0.0160743	1.38978	10.0001	0.171275	1828.76	131.13	73.6498	2.54243e-5
0.0109243	0.0152250	1.39367	10.0001	0.161400	1835.67	131.39	75.0225	2.54685e-5
0.0122966	0.0142783	1.16116	10.0001	0.152161	1842.42	131.58	69.1240	2.47627e-5
0.0112898	0.0148284	1.31344	10.0001	0.156750	1849.15	131.85	73.3351	2.51842e-5
0.0105689	0.0147248	1.39321	10.0001	0.154735	1855.98	132.07	75.8294	2.53381e-5
0.0111818	0.0132935	1.18885	10.0001	0.141920	1862.82	132.30	71.9541	2.52423e-5
0.0106563	0.0131555	1.23453	10.0001	0.138975	1869.66	132.47	73.8681	2.52374e-5
0.0103174	0.0129757	1.25765	10.0001	0.136144	1876.50	132.72	75.0429	2.52087e-5
9.85963e-3	0.0120380	1.22094	10.0001	0.127046	1883.29	132.96	75.9698	2.54644e-5
0.0101143	0.0123087	1.21696	10.0001	0.126696	1890.17	133.25	75.1480	2.47398e-5
9.23456e-3	0.0117514	1.27254	10.0001	0.123604	1896.98	133.43	78.5333	2.56346e-5
8.89153e-3	0.0124082	1.39551	10.0001	0.125544	1903.78	133.63	80.6614	2.48280e-5
9.37085e-3	0.0116180	1.23980	10.0001	0.119817	1910.57	133.90	77.7610	2.50628e-5
8.84143e-3	0.0111548	1.26165	10.0001	0.115967	1917.31	134.10	79.8815	2.54506e-5
8.87246e-3	0.0108364	1.22135	10.0001	0.111233	1924.24	134.38	79.4342	2.50946e-5
8.05885e-3	0.0108674	1.34851	10.0001	0.111329	1931.00	134.55	83.6599	2.53215e-5
8.32599e-3	0.0103755	1.24616	10.0001	0.105765	1937.84	134.79	81.9084	2.50974e-5
7.63978e-3	0.0101933	1.33425	10.0001	0.104481	1944.59	134.98	85.5770	2.54151e-5
7.91076e-3	9.94468e-3	1.25711	10.0001	0.100372	1951.43	135.23	83.9175	2.49585e-5
7.30609e-3	9.47330e-3	1.29663	10.0001	0.0975115	1958.32	135.45	87.2516	2.55694e-5
7.58275e-3	9.47014e-3	1.24891	10.0001	0.0949174	1965.14	135.70	85.5828	2.48516e-5
7.51614e-3	9.21731e-3	1.22634	10.0001	0.0933599	1972.02	135.92	85.8725	2.51231e-5
7.78965e-3	8.95004e-3	1.14896	10.0001	0.0902759	1978.82	136.17	84.0118	2.49462e-5
6.87635e-3	8.90167e-3	1.29453	10.0001	0.0913950	1985.65	136.43	89.8366	2.55324e-5
7.58203e-3	8.49180e-3	1.11999	10.0001	0.0851029	1992.44	136.56	85.0802	2.48308e-5
6.99797e-3	8.70091e-3	1.24335	10.0001	0.0879332	1999.25	136.82	89.0317	2.51284e-5
6.96972e-3	8.49892e-3	1.21941	10.0001	0.0857867	2006.11	137.08	89.1985	2.50985e-5
6.59488e-3	8.32561e-3	1.26244	10.0001	0.0843693	2012.98	137.25	91.7663	2.51910e-5
6.11614e-3	7.97798e-3	1.30441	10.0001	0.0819284	2019.87	137.54	95.2606	2.54292e-5
5.99707e-3	7.62479e-3	1.27142	10.0001	0.0778260	2026.63	137.74	96.3869	2.52237e-5
6.03133e-3	7.62331e-3	1.26395	10.0001	0.0772768	2033.44	137.93	96.1380	2.50646e-5
6.30311e-3	7.36209e-3	1.16801	10.0001	0.0742972	2040.31	138.23	94.2567	2.50276e-5
5.47248e-3	7.58603e-3	1.38622	10.0001	0.0784898	2047.14	138.44	100.298	2.53150e-5
6.02329e-3	7.08155e-3	1.17570	10.0001	0.0716055	2053.92	138.65	96.6706	2.49771e-5
5.66935e-3	6.80389e-3	1.20012	10.0001	0.0703760	2060.62	138.89	99.8522	2.53428e-5
5.51228e-3	6.59347e-3	1.19614	10.0001	0.0684006	2067.38	139.11	101.475	2.52815e-5
5.14206e-3	6.55363e-3	1.27451	10.0001	0.0687208	2074.27	139.32	104.615	2.52325e-5
5.72897e-3	6.62087e-3	1.15568	10.0001	0.0664443	2081.07	139.53	99.6243	2.46079e-5
5.27212e-3	6.75951e-3	1.28212	10.0001	0.0703739	2087.91	139.80	103.146	2.52113e-5
5.45424e-3	6.36143e-3	1.16633	10.0001	0.0655293	2094.67	140.02	102.384	2.50209e-5
5.24670e-3	5.89648e-3	1.12384	10.0001	0.0623763	2101.53	140.22	105.220	2.53839e-5
5.18419e-3	6.21384e-3	1.19861	10.0001	0.0642181	2108.31	140.50	105.011	2.48215e-5
4.85742e-3	5.98422e-3	1.23197	10.0001	0.0642888	2115.15	140.70	108.428	2.53473e-5
4.52889e-3	5.79845e-3	1.28033	10.0001	0.0634663	2121.91	140.89	111.827	2.52686e-5
4.97587e-3	5.47010e-3	1.09933	10.0001	0.0579179	2128.78	141.14	108.921	2.49075e-5
4.54359e-3	5.65536e-3	1.24469	10.0001	0.0617315	2135.64	141.38	112.195	2.51333e-5
4.31139e-3	5.40175e-3	1.25290	10.0001	0.0606937	2142.46	141.57	115.185	2.52873e-5
4.74069e-3	5.43034e-3	1.14548	10.0001	0.0578370	2149.30	141.80	111.241	2.46886e-5
4.24463e-3	5.19821e-3	1.22466	10.0001	0.0594839	2155.59	142.06	116.629	2.54384e-5
4.46515e-3	4.92206e-3	1.10233	10.0001	0.0550408	2162.44	142.26	115.861	2.50238e-5
4.45869e-3	5.09017e-3	1.14163	10.0001	0.0562303	2168.62	142.48	115.172	2.48622e-5
4.30983e-3	4.81183e-3	1.11648	10.0001	0.0551240	2175.61	142.70	117.844	2.51922e-5
4.58722e-3	4.32524e-3	0.942889	10.0001	0.0493348	2182.35	142.92	117.624	2.51307e-5
3.74586e-3	4.20095e-3	1.12149	10.0001	0.0538799	2189.17	143.13	126.473	2.56490e-5
4.25132e-3	4.55008e-3	1.07027	10.0001	0.0514320	2195.99	143.40	119.742	2.44069e-5
4.46830e-3	4.31244e-3	0.965119	10.0001	0.0493644	2202.82	143.61	118.923	2.49163e-5
3.87808e-3	4.78477e-3	1.23380	10.0001	0.0567532	2209.61	143.87	121.848	2.50532e-5
3.61846e-3	4.60247e-3	1.27194	10.0001	0.0571866	2216.39	144.04	125.083	2.52856e-5
3.71265e-3	4.47021e-3	1.20405	10.0001	0.0547774	2223.19	144.32	125.071	2.49403e-5
3.57887e-3	4.31177e-3	1.20479	10.0001	0.0548608	2230.04	144.53	127.192	2.52046e-5
3.47834e-3	4.24139e-3	1.21937	10.0001	0.0547114	2236.86	144.72	128.496	2.51083e-5
3.61829e-3	3.66395e-3	1.01262	10.0001	0.0496010	2243.74	145.02	131.417	2.52439e-5
3.92018e-3	4.24331e-3	1.08243	10.0001	0.0506257	2250.57	145.28	124.628	2.44119e-5
3.82969e-3	3.62986e-3	0.947821	10.0001	0.0483764	2257.37	145.41	129.776	2.54731e-5
3.81740e-3	3.93805e-3	1.03161	10.0001	0.0495958	2264.31	145.72	127.609	2.48108e-5
3.60983e-3	3.97713e-3	1.10175	10.0001	0.0517969	2271.07	145.91	129.176	2.51059e-5
3.24771e-3	3.73675e-3	1.15058	10.0001	0.0529207	2277.91	146.09	133.968	2.53523e-5
3.26117e-3	3.73087e-3	1.14403	10.0001	0.0519948	2284.74	146.32	133.899	2.49738e-5
3.17452e-3	3.68181e-3	1.15980	10.0001	0.0525102	2291.57	146.57	134.958	2.50970e-5
3.25977e-3	3.38796e-3	1.03932	10.0001	0.0497976	2298.37	146.80	136.668	2.50827e-5
3.41524e-3	3.60286e-3	1.05494	10.0001	0.0494531	2305.24	147.05	133.640	2.47024e-5
3.18729e-3	3.39853e-3	1.06628	10.0001	0.0508709	2312.05	147.22	137.151	2.53149e-5
3.25988e-3	3.23610e-3	0.992705	10.0001	0.0486525	2318.85	147.53	137.974	2.50283e-5
3.27606e-3	3.47495e-3	1.06071	10.0001	0.0498305	2325.71	147.67	135.813	2.48556e-5
2.97152e-3	3.26143e-3	1.09756	10.0001	0.0515354	2332.55	147.96	139.948	2.52863e-5
2.92148e-3	3.23222e-3	1.10636	10.0001	0.0512199	2339.41	148.13	140.561	2.50338e-5
2.82628e-3	2.90556e-3	1.02805	10.0001	0.0504684	2346.16	148.35	144.177	2.52831e-5
3.05881e-3	3.25076e-3	1.06275	10.0001	0.0492444	2353.03	148.62	139.396	2.45176e-5
2.91078e-3	3.13485e-3	1.07698	10.0001	0.0509474	2359.82	148.87	141.495	2.51623e-5
2.79020e-3	2.93015e-3	1.05016	10.0001	0.0507845	2366.68	149.05	144.190	2.52197e-5
2.98298e-3	3.07574e-3	1.03110	10.0001	0.0492429	2373.57	149.31	141.509	2.47797e-5
2.69745e-3	2.95811e-3	1.09663	10.0001	0.0518127	2380.29	149.53	144.542	2.52679e-5
2.79185e-3	3.02783e-3	1.08453	10.0001	0.0505300	2386.65	149.79	143.279	2.48138e-5
2.97128e-3	2.77980e-3	0.935556	10.0001	0.0480740	2393.40	150.04	144.372	2.50488e-5
2.46030e-3	2.59102e-3	1.05313	10.0001	0.0521969	2400.24	150.19	149.453	2.54607e-5

[step]
Flow sweep - 5
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
MPa	1/s	Pa.s	s	°C	MPa
1.17938e-4	0.100015	1179.20	34.9227	150.00	2.29299e-3
2.45223e-5	0.125884	194.800	69.9999	150.00	2.17077e-3
3.11477e-5	0.158476	196.546	105.016	150.00	2.15914e-3
3.69012e-5	0.199516	184.953	140.096	150.00	2.14709e-3
4.50052e-5	0.251176	179.178	175.088	150.00	2.12162e-3
7.98080e-5	0.316205	252.393	210.192	150.00	2.13040e-3
1.01584e-4	0.398095	255.174	245.297	150.00	2.09745e-3
8.38195e-5	0.501158	167.251	280.270	150.00	2.08326e-3
1.01303e-4	0.630914	160.566	315.377	149.99	2.11718e-3
1.16679e-4	0.794304	146.895	350.420	150.01	2.10490e-3
